Dates,RLV Index_Last,RLV Index_Open,RLV Index_High,RLV Index_Low,RLV Index_Volume
2015-08-06,1004.892,1008.66,1009.08,1000.39,631617856
2015-08-07,1001.406,1004.07,1004.95,998.2,556593920
2015-08-10,1015.976,1004.31,1015.98,1004.31,560486336
2015-08-11,1006.64,1011.78,1011.78,1002.09,581798784
2015-08-12,1007.859,1002.26,1009.11,992.3,652619136
2015-08-13,1005.547,1007.64,1008.93,1003.45,523829056
2015-08-14,1010.194,1005.29,1010.32,1005.04,459867104
2015-08-17,1013.769,1007.33,1013.88,1003.45,469504000
2015-08-18,1010.64,1012.67,1013.37,1009.1,456741248
2015-08-19,999.79,1007.14,1007.44,995.63,577510784
2015-08-20,979.943,995.45,995.45,979.94,648900096
2015-08-21,952.277,976.39,976.39,952.27,972310784
2015-08-24,912.48,928.96,941.06,906.45,1237989760
2015-08-25,896.937,917.56,934.99,896.937,970745600
2015-08-26,927.882,902.4,929.15,902.1,987725888
2015-08-27,952.977,932.06,954.18,932.06,888610880
2015-08-28,954.802,951.33,957.06,948.56,764671040
2015-08-31,949.839,952.61,954.3,944.81,779636544
2015-09-01,920.741,947.11,947.47,915.2,845885248
2015-09-02,933.952,920.74,933.96,920.74,719273792
2015-09-03,937.398,936.51,948.38,934.18,621459584
2015-09-04,921.472,931.3,931.34,917.01,622458688
2015-09-07,921.472,931.3,931.34,917.01,622458688
2015-09-08,943.562,925.019,943.989,925.019,662079424
2015-09-09,930.055,945.117,953.127,928.255,651613120
2015-09-10,933.416,929.802,940.041,926.826,671628096
2015-09-11,935.521,932.793,935.553,926.062,580976896
2015-09-14,931.74,935.714,935.714,929.044,533636448
2015-09-15,943.98,932.347,946.258,932.347,528768576
2015-09-16,953.928,944.085,954.905,944.085,588695744
2015-09-17,949.381,953.755,964.386,947.621,701566272
2015-09-18,931.489,948.342,948.342,928.939,1878894336
2015-09-21,936.24,931.771,941.809,931.771,571794432
2015-09-22,924.7,933.769,933.769,919.201,683995520
2015-09-23,922.059,925.198,928.411,919.475,514155328
2015-09-24,919.78,920.881,922.202,909.196,716130496
2015-09-25,922.476,920.638,930.411,918.147,672986496
2015-09-28,900.106,921.063,921.063,898.957,751089472
2015-09-29,903.047,900.662,907.3,897.812,714079232
2015-09-30,919.189,905.44,919.54,905.44,825067968
2015-10-01,919.235,919.432,923.781,909.599,675543104
2015-10-02,932.814,917.4,932.814,905.702,751249216
2015-10-05,952.832,935.018,954.049,935.018,747747648
2015-10-06,953.109,952.418,956.779,950.129,678990464
2015-10-07,962.177,953.892,964.746,952.426,758080256
2015-10-08,972.531,961.555,974.079,959.166,592419648
2015-10-09,969.754,972.701,975.051,966.75,602988224
2015-10-12,969.225,969.662,970.298,966.116,453468960
2015-10-13,962.436,967.689,971.427,961.61,550417280
2015-10-14,958.579,962.078,964.321,956.905,607761536
2015-10-15,972.948,960.312,973.117,959.488,637919360
2015-10-16,976.886,973.395,977.256,970.857,672924800
2015-10-19,974.148,975.884,975.884,970.572,579122944
2015-10-20,974.745,973.843,978.208,971.65,547058880
2015-10-21,967.907,975.265,977.612,967.142,591134656
2015-10-22,982.577,968.885,984.724,968.885,733588928
2015-10-23,989.92,984.792,991.759,984.792,701164992
2015-10-26,984.506,989.92,989.92,983.385,579463296
2015-10-27,979.62,983.373,983.373,976.263,673498752
2015-10-28,994.086,979.691,994.086,979.691,669427328
2015-10-29,991.487,993.65,993.804,988.778,569300992
2015-10-30,987.057,991.762,994.188,987.051,810443456
2015-11-02,1001.07,987.17,1002.561,987.17,595608000
2015-11-03,1005.036,1000.664,1008.429,998.379,616965376
2015-11-04,1000.841,1005.264,1006.868,998.249,618007168
2015-11-05,998.403,1000.753,1002.574,994.237,600802368
2015-11-06,998.359,997.602,1000.203,991.199,676606144
2015-11-09,988.505,998.038,998.038,983.83,679191168
2015-11-10,991.232,988.128,992.293,985.124,579756480
2015-11-11,986.775,991.622,993.424,986.429,542934144
2015-11-12,970.696,985.791,985.791,970.641,598733760
2015-11-13,963.389,970.548,970.705,962.215,651564864
2015-11-16,978.657,963.206,978.658,962.271,584141824
2015-11-17,975.316,978.695,983.819,973.496,715178368
2015-11-18,989.643,975.566,990.369,975.566,631539968
2015-11-19,988.111,989.385,990.692,985.917,542797056
2015-11-20,989.13,988.886,994.147,987.352,667858432
2015-11-23,987.561,989.062,992.025,985.643,582855936
2015-11-24,991.05,986.38,993.716,981.363,628458304
2015-11-25,989.845,990.709,992.143,988.2,450550048
2015-11-26,989.845,990.709,992.143,988.2,450550048
2015-11-27,990.434,989.825,991.601,987.398,241748384
2015-11-30,987.988,991.24,992.458,987.985,852712192
2015-12-01,998.553,989.306,998.977,989.306,593420160
2015-12-02,985.025,998.62,998.62,983.898,622097152
2015-12-03,971.152,985.392,987.415,968.101,727752512
2015-12-04,987.91,971.885,988.987,971.867,701633408
2015-12-07,978.275,987.239,987.239,973.62,649437568
2015-12-08,967.861,975.926,975.926,964.48,667208384
2015-12-09,963.825,967.335,979.164,958.189,726971840
2015-12-10,965.479,963.914,973.306,962.814,593502016
2015-12-11,947.358,962.487,962.487,945.518,702848320
2015-12-14,948.945,947.545,951.064,937.967,768286400
2015-12-15,963.736,949.254,967.466,949.254,685280704
2015-12-16,976.175,963.939,977.845,963.516,693974656
2015-12-17,960.975,976.539,977.379,960.871,664398848
2015-12-18,944.445,960.538,960.538,944.416,1806683904
2015-12-21,951.152,946.853,952.654,944.227,632474944
2015-12-22,960.509,951.755,962.461,950.734,576749248
2015-12-23,976.183,961.297,976.387,961.297,558232832
2015-12-24,974.475,975.774,977.696,972.468,256531600
2015-12-25,974.475,975.774,977.696,972.468,256531600
2015-12-28,969.993,972.889,972.889,964.68,389430944
2015-12-29,979.046,971.702,980.183,971.702,391703072
2015-12-30,971.79,977.998,977.998,971.031,355382144
2015-12-31,964.615,969.62,972.628,964.459,497980096
2016-01-01,964.615,969.62,972.628,964.459,497980096
2016-01-04,952.116,963.091,963.091,941.006,788937152
2016-01-05,954.632,952.164,956,947.726,614731776
2016-01-06,939.28,953.415,953.415,934.462,753327872
2016-01-07,917.774,938.659,938.659,915.203,838044864
2016-01-08,906.48,918.139,925.558,904.831,780125312
2016-01-11,906.201,906.719,912.541,896.791,749979968
2016-01-12,910.512,908.407,916.018,898.852,770042176
2016-01-13,891.33,911.52,917.967,888.534,861176960
2016-01-14,905.788,892.11,911.157,887.966,887217152
2016-01-15,885.572,905.647,905.647,874.372,1103213696
2016-01-18,885.572,905.647,905.647,874.372,1103213696
2016-01-19,883.309,887.458,894.57,875.895,856919232
2016-01-20,868.323,881.259,881.259,848.374,1055856832
2016-01-21,873.424,869.149,883.892,864.385,855647680
2016-01-22,890.45,876.848,891.515,876.848,827615104
2016-01-25,873.194,889.828,889.828,872.676,759260928
2016-01-26,890.293,873.194,891.116,873.194,716374080
2016-01-27,885.742,889.353,900.624,880.469,788549120
2016-01-28,889.023,887.106,894.88,881.43,781179264
2016-01-29,913.509,890.454,913.509,890.454,1223770752
2016-02-01,910.333,911.327,914.393,901.717,702779136
2016-02-02,891.731,907.604,907.604,888.718,754373056
2016-02-03,899.289,892.992,901.208,876.762,865663552
2016-02-04,903.296,899.075,909.309,896.403,851168960
2016-02-05,891.523,902.597,902.597,888.204,829721920
2016-02-08,879.053,889.388,889.388,868.469,941335104
2016-02-09,875.938,876.922,882.472,868.226,824266368
2016-02-10,873.922,877.228,887.593,873.391,749943744
2016-02-11,859.254,872.032,872.032,850.592,955596800
2016-02-12,878.972,860.191,878.972,860.191,821387712
2016-02-15,878.972,860.191,878.972,860.191,821387712
2016-02-16,892.534,879.304,892.715,879.304,835824320
2016-02-17,906.224,894.148,908.586,894.148,837922496
2016-02-18,904.016,906.642,907.702,901.365,753042368
2016-02-19,902.149,903.024,903.024,895.269,844155456
2016-02-22,916.576,903.582,916.825,903.582,653137984
2016-02-23,903.825,915.107,915.107,902.523,617342016
2016-02-24,907.407,901.797,908.329,889.462,692000384
2016-02-25,917.949,907.991,918.046,905.682,618370432
2016-02-26,917.433,918.94,924.294,916.379,709051968
2016-02-29,910.131,917.216,921.867,909.968,911287296
2016-03-01,930.132,911.679,930.132,911.679,772666624
2016-03-02,938.788,929.375,938.788,927.028,726826944
2016-03-03,944.595,938.707,944.847,935.012,738656000
2016-03-04,949.545,944.979,953.987,942.118,883414016
2016-03-07,954.489,948.632,955.681,944.933,713295488
2016-03-08,939.417,953.164,953.164,938.916,720926656
2016-03-09,944.922,940.094,948.295,940.094,630330368
2016-03-10,944.881,945.425,951.222,934.982,685998912
2016-03-11,961.801,947.01,961.986,947.01,669185792
2016-03-14,958.725,960.913,961.184,954.833,560794048
2016-03-15,955.727,957.139,957.139,949.856,540175104
2016-03-16,961.011,954.918,962.98,953.002,634032512
2016-03-17,970.534,961.005,973.58,958.852,679721792
2016-03-18,975.085,970.878,977.992,970.878,1808174592
2016-03-21,975.187,974.156,976.442,971.008,546028032
2016-03-22,973.398,973.66,977.046,969.106,565528320
2016-03-23,965.341,973.293,973.293,964.963,560008064
2016-03-24,964.757,965.078,965.078,956.654,601565632
2016-03-25,964.757,965.078,965.078,956.654,601565632
2016-03-28,965.221,965.407,967.323,961.401,480557984
2016-03-29,971.517,964.802,971.837,958.867,645593600
2016-03-30,975.442,972.954,979.914,972.954,532637632
2016-03-31,973.65,975.189,977.478,972.515,661333760
2016-04-01,977.524,972.786,978.722,964.376,716214400
2016-04-04,972.765,977.298,977.748,971.033,555967936
2016-04-05,961.972,970.591,970.591,960.847,795466752
2016-04-06,970.61,961.99,970.959,959.8,607120896
2016-04-07,959.514,970.525,970.525,955.368,645242304
2016-04-08,964.645,960.506,970.604,960.506,534846304
2016-04-11,963.467,965.495,972.697,963.467,594130944
2016-04-12,974.269,963.49,975.995,963.311,627399168
2016-04-13,985.852,975.497,986.222,975.497,635111744
2016-04-14,986.086,985.955,987.629,982.901,577018112
2016-04-15,984.332,986.043,986.355,982.624,706227264
2016-04-18,991.328,983.414,991.498,979.437,561624576
2016-04-19,999.57,991.709,1000.328,991.709,605298880
2016-04-20,1001.852,999.735,1006,998.217,638297088
2016-04-21,994.82,1001.651,1003.344,993.567,651941632
2016-04-22,1000.166,994.053,1001.245,994.053,882663680
2016-04-25,996.626,999.092,999.092,991.985,578380480
2016-04-26,1001.674,997.556,1001.77,997.454,626913920
2016-04-27,1007.864,1001.692,1009.974,1001.269,677502144
2016-04-28,998.278,1006.167,1008.342,995.982,685856320
2016-04-29,992.771,997.155,997.273,985.736,883741824
2016-05-02,999.567,993.509,1000.478,992.116,641054464
2016-05-03,988.318,997.155,997.155,983.623,659411968
2016-05-04,981.394,988.083,988.083,978.311,658662976
2016-05-05,981.034,982.5,987.236,978.375,631835584
2016-05-06,983.694,979.532,984.387,975.84,616350144
2016-05-09,981.606,983.419,985.005,978.115,592023232
2016-05-10,994.296,982.714,994.443,982.714,543984000
2016-05-11,987.469,993.768,994.667,987.469,625673984
2016-05-12,987.698,988.466,993.198,982.709,611769280
2016-05-13,978.16,987.02,989.162,976.41,574553728
2016-05-16,987.158,978.374,989.694,978.374,568718464
2016-05-17,979.942,986.232,987.307,976.795,675824512
2016-05-18,980.789,979.261,987.236,974.77,558595008
2016-05-19,978.173,980.796,980.796,970.527,613897472
2016-05-20,984.818,979.664,987.371,979.664,677675456
2016-05-23,982.569,984.081,985.572,981.917,532958048
2016-05-24,994.592,984.862,996.403,984.862,566720512
2016-05-25,1003.678,995.777,1005.767,995.777,583328384
2016-05-26,1001.868,1004.139,1005.457,1000.665,498016256
2016-05-27,1006.087,1002.041,1006.087,1001.989,519692032
2016-05-30,1006.087,1002.041,1006.087,1001.989,519692032
2016-05-31,1005.096,1006.305,1009.425,1001.04,974134848
2016-06-01,1006.611,1003.658,1007.374,997.732,574555776
2016-06-02,1009.528,1005.512,1009.528,1001.524,658764160
2016-06-03,1005.767,1008.945,1008.945,999.173,578179648
2016-06-06,1012.522,1006.662,1014.486,1006.662,557415744
2016-06-07,1015.474,1012.96,1018.746,1012.96,552322176
2016-06-08,1018.605,1015.613,1020.073,1015.613,522073312
2016-06-09,1015.974,1016.629,1017.176,1011.647,498583776
2016-06-10,1005.553,1013.791,1013.791,1002.583,571879744
2016-06-13,997.995,1003.984,1007.95,997.785,566711680
2016-06-14,994.579,997.215,998.987,989.038,590619904
2016-06-15,993.189,994.704,1000.54,992.448,588510592
2016-06-16,995.87,992.048,996.539,981.941,553533440
2016-06-17,996.438,996.043,998.774,992.008,1321237632
2016-06-20,1002.64,999.748,1010.901,999.748,598062976
2016-06-21,1006.452,1003.021,1008.92,1001.491,556964352
2016-06-22,1004.561,1006.553,1011.583,1004.105,534486912
2016-06-23,1020.172,1007.341,1020.172,1007.341,557345920
2016-06-24,981.044,1018.713,1018.713,979.016,1642121472
2016-06-27,960.706,979.288,979.288,956.669,906363392
2016-06-28,978.128,962.515,978.128,962.515,740107840
2016-06-29,996.16,978.441,997.146,978.441,689954880
2016-06-30,1011.76,996.221,1011.813,995.385,958535872
2016-07-01,1012.517,1011.587,1014.648,1010.401,575141632
2016-07-04,1012.517,1011.587,1014.648,1010.401,575141632
2016-07-05,1002.18,1009.89,1009.89,998.369,671090880
2016-07-06,1007.06,1000.87,1007.455,993.532,722162496
2016-07-07,1004.648,1007.232,1012.506,1000.485,583013888
2016-07-08,1020.56,1006.651,1021.527,1006.651,635016000
2016-07-11,1024.258,1021.137,1026.711,1021.137,548321792
2016-07-12,1033.558,1026.334,1035.434,1026.334,643671808
2016-07-13,1034.539,1033.984,1035.827,1029.88,555363008
2016-07-14,1039.804,1035.886,1043.109,1035.886,565359104
2016-07-15,1039.372,1040.365,1042.627,1035.818,621561920
2016-07-18,1041.194,1039.256,1041.761,1037.006,511947584
2016-07-19,1039.34,1040.179,1040.179,1036.906,526849696
2016-07-20,1041.429,1039.649,1042.401,1037.104,507103104
2016-07-21,1037.712,1041.13,1042.725,1035.512,557272640
2016-07-22,1043.006,1038.101,1043.031,1037.476,519204864
2016-07-25,1038.457,1042.38,1042.38,1035.511,570857024
2016-07-26,1040.598,1038.438,1041.33,1035.609,580152064
2016-07-27,1036.34,1041.184,1041.583,1032.737,692839040
2016-07-28,1036.971,1035.991,1038.44,1031.749,585240320
2016-07-29,1039.501,1036.245,1040.657,1033.02,870259968
2016-08-01,1033.775,1039.625,1039.625,1031.995,576507456
2016-08-02,1026.581,1033.588,1033.588,1021.896,640602624
2016-08-03,1031.505,1026.354,1031.505,1024.295,580185216
2016-08-04,1031.134,1031.577,1033.572,1029.498,528090912
2016-08-05,1042.492,1032.42,1042.492,1032.42,600492480
2016-08-08,1043.491,1042.996,1045.547,1042.26,515283872
2016-08-09,1042.98,1043.826,1045.47,1041.151,468584512
2016-08-10,1038.237,1043.318,1044.005,1036.735,495042016
2016-08-11,1043.314,1039.474,1044.418,1039.474,519336864
2016-08-12,1042.675,1042.971,1044.259,1040.527,474327776
2016-08-15,1046.519,1043.292,1048.067,1043.292,489309728
2016-08-16,1041.786,1045.539,1045.539,1041.786,529636352
2016-08-17,1044.115,1041.356,1044.556,1037.125,537065152
2016-08-18,1048.58,1044.254,1048.58,1043.801,553753088
2016-08-19,1045.62,1047.806,1047.806,1041.667,580555264
2016-08-22,1043.977,1044.499,1045.067,1040.182,480826048
2016-08-23,1046.328,1045.296,1049.69,1045.296,489755008
2016-08-24,1041.585,1045.895,1046.318,1039.857,480455680
2016-08-25,1041.758,1041.375,1044.31,1039.866,472238240
2016-08-26,1039.203,1042.763,1049.25,1035.29,522039968
2016-08-29,1046.899,1039.647,1048.332,1039.647,446091584
2016-08-30,1047.037,1047.362,1048.85,1044.013,498409600
2016-08-31,1044.399,1046.385,1046.385,1038.698,705905792
2016-09-01,1043.234,1044.43,1045.601,1036.256,539621056
2016-09-02,1048.729,1044.487,1050.703,1044.487,520964768
2016-09-05,1048.729,1044.487,1050.703,1044.487,520964768
2016-09-06,1051.542,1049.194,1051.583,1045.915,592414656
2016-09-07,1051.96,1051.26,1052.372,1048.612,554130368
2016-09-08,1052.599,1051.523,1053.87,1049.068,574684416
2016-09-09,1026.335,1049.647,1049.647,1026.335,752099584
2016-09-12,1040.868,1024.927,1043.164,1021.073,712345216
2016-09-13,1022.095,1040.257,1040.257,1018.933,702263488
2016-09-14,1019.088,1022.083,1028.234,1016.397,638289920
2016-09-15,1028.473,1018.658,1030.95,1017.195,603641088
2016-09-16,1023.559,1028.119,1028.119,1019.607,1499581824
2016-09-19,1025.406,1025.008,1031.814,1023.862,540672512
2016-09-20,1023.894,1026.855,1030.664,1023.803,523458816
2016-09-21,1036.061,1024.601,1036.921,1024.601,612198720
2016-09-22,1042.712,1038.127,1044.749,1038.127,586312576
2016-09-23,1036.518,1041.47,1041.588,1036.07,595835008
2016-09-26,1027.472,1035.113,1035.113,1027.001,556039680
2016-09-27,1031.546,1027.575,1032.942,1024.379,575770880
2016-09-28,1041.183,1032.3,1041.688,1027.48,611924352
2016-09-29,1030.98,1040.317,1042.022,1027.51,673973696
2016-09-30,1040.236,1032.743,1043.849,1032.743,828715456
2016-10-03,1036.133,1039.694,1039.694,1033.351,555707456
2016-10-04,1030.329,1036.508,1037.595,1027.151,606840832
2016-10-05,1037.288,1031.902,1039.353,1031.902,682102656
2016-10-06,1036.977,1037.003,1037.797,1031.281,560225216
2016-10-07,1034.409,1037.197,1039.705,1029.992,654372352
2016-10-10,1039.713,1036.333,1043.061,1036.333,464868576
2016-10-11,1026.629,1039.354,1039.354,1022.605,589186368
2016-10-12,1027.016,1026.782,1029.788,1023.874,465378400
2016-10-13,1023.547,1024.709,1026.146,1014.646,599875776
2016-10-14,1023.396,1025.092,1032.133,1023.341,558177664
2016-10-17,1020.925,1023.445,1025.651,1019.65,484967744
2016-10-18,1026.333,1024.292,1029.029,1023.824,497647328
2016-10-19,1029.561,1027.111,1032.08,1025.297,558988352
2016-10-20,1027.95,1029.112,1031.184,1023.976,561831936
2016-10-21,1024.482,1026.709,1026.709,1019.893,613297216
2016-10-24,1026.704,1026.245,1030.569,1024.157,523825280
2016-10-25,1024.632,1026.03,1028.867,1023.832,554575424
2016-10-26,1025.336,1023.416,1027.614,1020.367,584662016
2016-10-27,1022.883,1026.373,1028.655,1021.875,633882944
2016-10-28,1021.207,1023.12,1028.489,1017.355,645460416
2016-10-31,1022.589,1021.581,1025.28,1021.37,707373248
2016-11-01,1016.059,1022.866,1025.849,1009.324,707698624
2016-11-02,1008.057,1014.879,1014.879,1005.688,684531904
2016-11-03,1006.291,1009.069,1012.042,1004.562,621301056
2016-11-04,1004.337,1005.555,1011.278,1003.468,639695744
2016-11-07,1025.624,1008.031,1025.723,1008.031,623245888
2016-11-08,1028.78,1024.802,1032.262,1020.997,595936128
2016-11-09,1044.934,1028.408,1049.358,1024.443,1030515648
2016-11-10,1053.499,1045.549,1058.616,1045.053,1016336064
2016-11-11,1051.862,1052.676,1052.724,1044.589,751854208
2016-11-14,1059.38,1052.126,1060.687,1052.126,803835072
2016-11-15,1067.464,1059.533,1067.498,1058.045,717184256
2016-11-16,1061.405,1066.546,1066.546,1058.893,596742400
2016-11-17,1064.369,1062.309,1066.086,1061.343,590034816
2016-11-18,1063.246,1064.248,1064.986,1061.713,659792576
2016-11-21,1070.589,1064.664,1070.752,1064.664,594101312
2016-11-22,1072.737,1070.594,1073.591,1067.509,598989056
2016-11-23,1075.965,1072.723,1076.171,1069.803,534285856
2016-11-24,1075.965,1072.723,1076.171,1069.803,534285856
2016-11-25,1080.23,1075.976,1080.23,1075.976,270074848
2016-11-28,1073.054,1079.715,1080.23,1072.255,578804224
2016-11-29,1072.621,1072.512,1075.489,1070.004,614709696
2016-11-30,1077.789,1073.234,1082.045,1073.234,1104523776
2016-12-01,1079.432,1078.414,1084.832,1077.815,788012544
2016-12-02,1079.007,1079.745,1082.447,1077.123,608635776
2016-12-05,1085.313,1080.284,1087.672,1080.284,634915328
2016-12-06,1090.784,1085.44,1091.283,1083.279,595305216
2016-12-07,1105.539,1090.819,1105.539,1089.876,737282240
2016-12-08,1109.9,1105.727,1113.48,1103.539,662781248
2016-12-09,1114.409,1110.432,1114.667,1109.287,578417536
2016-12-12,1114.129,1114.506,1119.869,1112.691,654596608
2016-12-13,1119.382,1114.839,1121.341,1113.199,609661248
2016-12-14,1106.942,1118.399,1120.556,1104.682,724984320
2016-12-15,1112.233,1106.963,1117.16,1106.537,676975680
2016-12-16,1110.679,1112.475,1115.38,1108.649,1527885312
2016-12-19,1112.387,1111.112,1113.068,1108.892,520470080
2016-12-20,1117.267,1112.417,1118.276,1112.417,539318912
2016-12-21,1114.112,1117.575,1117.591,1114.112,457123520
2016-12-22,1112.771,1113.862,1113.862,1110.683,485881184
2016-12-23,1114.109,1112.681,1114.111,1111.865,312361408
2016-12-26,1114.109,1112.681,1114.111,1111.865,312361408
2016-12-27,1115.863,1114.398,1117.122,1114.398,306057216
2016-12-28,1105.457,1116.049,1116.745,1105.104,392531360
2016-12-29,1104.904,1105.628,1107.618,1102.511,362611616
2016-12-30,1102.492,1105.42,1107.034,1100.123,538208320
2017-01-02,1102.492,1105.42,1107.034,1100.123,538208320
2017-01-03,1111.746,1104.296,1114.752,1104.296,665889856
2017-01-04,1118.445,1111.997,1119.344,1111.997,633178048
2017-01-05,1114.368,1118.344,1118.344,1109.922,630421504
2017-01-06,1115.189,1114.643,1117.938,1110.969,493604480
2017-01-09,1107.571,1114.573,1114.573,1107.571,544045952
2017-01-10,1107.847,1107.802,1113.52,1106.421,614988736
2017-01-11,1112.71,1108.233,1112.71,1105.888,599767424
2017-01-12,1109.06,1112.367,1112.367,1101.527,503917920
2017-01-13,1110.959,1109.412,1114.232,1108.777,507002752
2017-01-16,1110.959,1109.412,1114.232,1108.777,507002752
2017-01-17,1104.984,1110.814,1110.814,1102.774,590405056
2017-01-18,1107.235,1104.946,1107.282,1102.064,518645504
2017-01-19,1102.52,1107.187,1108.636,1099.692,518697152
2017-01-20,1107.705,1103.164,1110.529,1103.164,688666688
2017-01-23,1101.869,1106.989,1106.989,1098.47,539215552
2017-01-24,1110.839,1102.321,1113.401,1102.321,581921920
2017-01-25,1120.229,1112.328,1120.958,1112.328,628506752
2017-01-26,1119.485,1120.346,1122.268,1117.744,573341952
2017-01-27,1116.221,1120.029,1120.122,1114.905,510715744
2017-01-30,1108.269,1114.589,1114.589,1101.919,575021312
2017-01-31,1108.877,1107.967,1109.092,1102.758,770220928
2017-02-01,1106.258,1109.573,1113.659,1103.711,613796864
2017-02-02,1108.169,1105.688,1108.722,1102.609,587804864
2017-02-03,1118.72,1109.553,1119.299,1109.553,570421888
2017-02-06,1115.127,1118.469,1118.563,1113.525,516725824
2017-02-07,1112.427,1115.337,1117.852,1110.884,548956352
2017-02-08,1111.791,1111.479,1112.127,1106.638,551693440
2017-02-09,1119.302,1111.974,1120.755,1111.974,547040768
2017-02-10,1123.856,1120.366,1125.402,1120.366,507175392
2017-02-13,1130.393,1124.629,1132.357,1124.629,525796000
2017-02-14,1135.534,1130.329,1135.534,1127.25,562880640
2017-02-15,1140.565,1135.105,1141.665,1133.591,592695168
2017-02-16,1139.229,1141.076,1141.797,1135.288,562001408
2017-02-17,1140.316,1138.632,1140.316,1133.937,647801984
2017-02-20,1140.316,1138.632,1140.316,1133.937,647801984
2017-02-21,1148.368,1140.445,1148.99,1140.445,588073984
2017-02-22,1145.314,1147.168,1147.314,1143.567,543090368
2017-02-23,1146.821,1146.636,1149.005,1142.459,583941376
2017-02-24,1146.417,1145.227,1146.417,1140.39,622929792
2017-02-27,1148.49,1146.128,1149.478,1144.426,529153152
2017-02-28,1145.531,1147.698,1147.698,1142.593,819222848
2017-03-01,1162.259,1148.384,1165.244,1148.384,707292928
2017-03-02,1153.392,1161.714,1161.714,1152.7,537142848
2017-03-03,1153.891,1153.287,1154.508,1151.162,507712256
2017-03-06,1149.412,1152.342,1152.342,1145.718,527654400
2017-03-07,1144.964,1148.994,1148.994,1143.902,534917856
2017-03-08,1138.333,1144.894,1147.536,1137.776,576085248
2017-03-09,1139.088,1138.484,1142.118,1133.96,540836416
2017-03-10,1142.297,1141.092,1144.726,1137.34,572561088
2017-03-13,1142.064,1142.056,1143.361,1140.211,475576992
2017-03-14,1137.725,1140.779,1140.779,1133.118,476589792
2017-03-15,1148.475,1138.547,1150.66,1138.547,589675008
2017-03-16,1146.909,1148.791,1150.888,1145.334,509902752
2017-03-17,1144.262,1147.255,1148.256,1144.153,1627588480
2017-03-20,1139.988,1144.027,1144.027,1138.746,499192608
2017-03-21,1123.707,1140.818,1143.332,1122.586,687173888
2017-03-22,1123.774,1123.597,1126.013,1119.241,597924480
2017-03-23,1123.968,1123.623,1131.276,1121.685,547916800
2017-03-24,1122.393,1124.866,1128.816,1118.273,573164992
2017-03-27,1119.763,1120.192,1121.258,1110.498,569343936
2017-03-28,1129.398,1119.631,1131.732,1118.39,554319808
2017-03-29,1129.642,1128.721,1131.501,1125.207,475125216
2017-03-30,1135.035,1129.472,1136.257,1129.186,514856128
2017-03-31,1131.622,1134.382,1135.589,1131.478,633889152
2017-04-03,1129.018,1131.877,1132.773,1121.532,604945216
2017-04-04,1130.65,1128.725,1130.766,1125.341,526831264
2017-04-05,1126.167,1132.068,1140.896,1125.275,646360000
2017-04-06,1129.745,1126.438,1133.022,1123.575,527482944
2017-04-07,1128.054,1129.227,1132.696,1126.23,490828736
2017-04-10,1129.239,1128.515,1133.71,1126.442,444139232
2017-04-11,1128.431,1128.173,1128.487,1119.745,527314240
2017-04-12,1123.115,1128.278,1128.278,1121.356,518958016
2017-04-13,1112.787,1122.345,1123.902,1112.786,507182304
2017-04-14,1112.787,1122.345,1123.902,1112.786,507182304
2017-04-17,1122.708,1113.879,1122.789,1113.494,470628960
2017-04-18,1118.513,1121.701,1121.701,1114.361,492273728
2017-04-19,1114.666,1119.48,1123,1112.89,540238208
2017-04-20,1122.821,1115.913,1125.22,1115.522,582797376
2017-04-21,1117.571,1122.78,1122.78,1116.019,612187648
2017-04-24,1129.946,1119.79,1131.608,1119.79,607888832
2017-04-25,1137.071,1130.911,1138.955,1130.911,602471808
2017-04-26,1136.258,1137.049,1142.869,1135.933,604920448
2017-04-27,1133.591,1136.251,1136.593,1129.867,596364736
2017-04-28,1127.878,1133.294,1133.456,1127.254,685421632
2017-05-01,1128.339,1128.748,1131.722,1126.476,522163936
2017-05-02,1127.818,1128.774,1130.198,1125.365,603033664
2017-05-03,1127.592,1127.125,1128.334,1123.376,630256704
2017-05-04,1125.214,1127.897,1128.972,1120.819,656469888
2017-05-05,1131.25,1125.94,1131.25,1125.94,548550016
2017-05-08,1130.317,1131.148,1132.016,1128.147,582684544
2017-05-09,1126.404,1130.358,1131.5,1124.208,571683136
2017-05-10,1129.16,1126.404,1129.472,1125.345,538692160
2017-05-11,1125.757,1128.945,1128.945,1120.404,553832704
2017-05-12,1122.118,1125.202,1125.202,1120.14,504088960
2017-05-15,1129.133,1122.985,1130.612,1122.985,580725632
2017-05-16,1127.445,1129.807,1131.001,1125.662,535067232
2017-05-17,1107.693,1125.573,1125.573,1107.36,718350016
2017-05-18,1109.274,1107.345,1114.256,1103.219,626483840
2017-05-19,1118.527,1109.749,1122.137,1109.749,709775168
2017-05-22,1122.928,1119.644,1123.711,1119.384,515676128
2017-05-23,1126.868,1123.34,1128.111,1122.875,491035072
2017-05-24,1127.649,1127.259,1128.354,1124.674,502880160
2017-05-25,1128.581,1128.256,1132.15,1127.348,550567552
2017-05-26,1128.35,1128.42,1128.937,1126.699,441350048
2017-05-29,1128.35,1128.42,1128.937,1126.699,441350048
2017-05-30,1124.845,1127.845,1127.845,1123.516,516681088
2017-05-31,1123.547,1125.045,1125.334,1118.907,1020328576
