Dates,RTY Index_Last,RTY Index_Open,RTY Index_High,RTY Index_Low,RTY Index_Volume
1998-05-20,469.858,470.86,471.9,468.11,233162144
1998-05-21,468.536,468.54,469.23,466.25,255075904
1998-05-22,464.354,467.19,467.19,461.87,241007856
1998-05-25,462.99,467.19,467.19,461.87,241007856
1998-05-26,456.469,462.99,464.51,455.08,255464192
1998-05-27,451.631,455.08,455.08,445.6,293620352
1998-05-28,457.237,450.26,455.81,450.26,251580000
1998-05-29,457.925,455.8,459.11,455.8,262193504
1998-06-01,452.498,456.62,456.62,450.34,209412496
1998-06-02,451.126,451.17,453.16,449.21,236535856
1998-06-03,450.551,449.7,452.21,449.07,248537600
1998-06-04,453.159,449.16,451.74,449.16,248795008
1998-06-05,455.676,451.74,454.24,451.72,237622656
1998-06-08,457.733,454.24,457.36,454.15,235245600
1998-06-09,458.037,456.34,457.39,456.18,265511008
1998-06-10,452.427,456.74,456.74,450.83,256900400
1998-06-11,445.625,451.08,451.62,443.44,258324544
1998-06-12,443.032,444.35,444.48,437.36,269310752
1998-06-15,435.314,441.59,441.59,433.66,216903856
1998-06-16,439.824,433.86,438.37,433.86,243327296
1998-06-17,445.552,438.37,445.6,438.37,305188064
1998-06-18,441.095,444.08,444.49,439.74,260396704
1998-06-19,439.741,439.79,440.07,438.29,261611904
1998-06-22,442.928,438.42,442.01,438.42,239054544
1998-06-23,448.673,441.65,447.43,441.65,303790400
1998-06-24,452.796,447.42,451.31,447.42,319503104
1998-06-25,451.49,451.4,453.98,449.66,292400864
1998-06-26,451.551,450.16,450.89,449.37,234299808
1998-06-29,454.889,450.27,453.83,450.27,268791712
1998-06-30,458.307,453.83,457.66,452.66,420572448
1998-07-01,460.813,457.39,459.86,457.39,333615616
1998-07-02,459.289,459.85,459.85,457.91,291844704
1998-07-03,458.31,459.85,459.85,457.91,291844704
1998-07-06,461.051,458.31,460.44,458.31,275328000
1998-07-07,460.117,459.97,460.29,458.63,339439392
1998-07-08,460.953,459.04,459.98,457.74,315434592
1998-07-09,460.987,459.97,460.44,458.92,313512608
1998-07-10,459.423,460,460.05,457.86,258285056
1998-07-13,459.756,458.43,459.08,458.1,262612608
1998-07-14,460.394,458.75,460.12,458.72,296870048
1998-07-15,462.983,459.43,461.98,459.43,326568384
1998-07-16,464.682,461.97,463.64,460.42,322180288
1998-07-17,463.412,463.64,464.33,462.1,283832160
1998-07-20,463.037,462.36,463.03,461.07,258202896
1998-07-21,457.37,461.92,462.48,456.06,324132096
1998-07-22,452.075,456.14,456.16,449.71,310936192
1998-07-23,443.474,450.93,451.29,442.33,369129248
1998-07-24,439.665,442.33,444.84,436.78,328826496
1998-07-27,434.218,438.58,438.58,430.4,273191392
1998-07-28,428.532,433.16,433.16,426.18,309205600
1998-07-29,427.127,427.54,430.4,425.56,292949408
1998-07-30,430.476,426.19,429.51,426.19,297325312
1998-07-31,420.863,429.5,430.16,419.75,291022944
1998-08-03,414.411,419.75,420.18,413.21,261021296
1998-08-04,402.654,413.36,415.54,401.32,357003008
1998-08-05,399.698,401.63,402.3,394.03,355762048
1998-08-06,407.62,398.69,406.62,397.51,335163296
1998-08-07,416.828,406.62,418.81,406.62,336128992
1998-08-10,412.618,415.8,415.98,410.86,214638048
1998-08-11,401.538,411.64,411.64,397.81,292572608
1998-08-12,409.507,400.61,408.7,400.61,299811296
1998-08-13,404.771,408.55,408.57,401.85,274587904
1998-08-14,403.649,403.83,406.33,402.16,233624000
1998-08-17,404.812,402.79,404.08,400.85,236605696
1998-08-18,412.136,403.96,411.43,403.96,306927712
1998-08-19,406.696,411.3,412.84,405.59,293293792
1998-08-20,402.644,405.84,405.91,401.72,238389600
1998-08-21,396.591,401.73,401.73,390,246256192
1998-08-24,394.62,395.64,398.12,393.4,222585792
1998-08-25,390.651,393.7,396.88,389.64,286688896
1998-08-26,381.308,389.77,389.77,379.36,279495392
1998-08-27,366.876,380.42,380.42,363.71,358457088
1998-08-28,359.308,366.1,368.43,358.07,356746304
1998-08-31,338.741,358.54,360.45,337.84,381051712
1998-09-01,348.914,337.95,348.17,335.87,473720512
1998-09-02,353.468,348.1,356.14,348.1,366201536
1998-09-03,347.015,352.65,352.65,345.81,308864288
1998-09-04,347.797,346.29,348.67,344.79,240049696
1998-09-07,347.07,346.29,348.67,344.79,240049696
1998-09-08,362.757,347.07,361.93,347.07,314359360
1998-09-09,353.456,361.93,361.93,352.69,262500496
1998-09-10,345.712,352.69,352.69,343.07,294383296
1998-09-11,354.376,344.97,353.62,344.97,287617984
1998-09-14,358.541,353.62,359.61,353.62,251942144
1998-09-15,358.542,357.72,357.73,355.55,249262352
1998-09-16,360.839,357.73,360.2,357.73,278361952
1998-09-17,356.221,359.85,359.85,351.42,257095200
1998-09-18,364.171,355.29,363.26,355.29,297882112
1998-09-21,363.541,363.26,363.28,356.36,232541600
1998-09-22,369.176,362.64,368.82,362.64,339566304
1998-09-23,376.993,368.24,376.21,368.24,413160800
1998-09-24,371.209,376.01,376.97,370.11,344487488
1998-09-25,369.996,370.25,370.25,366.51,285800896
1998-09-28,369.048,369.02,371.49,367.27,279604000
1998-09-29,366.807,368.01,368.48,364.1,283963104
1998-09-30,364.705,365.8,365.8,359.1,265489904
1998-10-01,351.184,363.59,363.59,349.34,285610848
1998-10-02,350.968,350.04,350.65,344.46,309475008
1998-10-05,337.988,349.71,349.71,335.66,300400064
1998-10-06,333.669,336.8,340.85,330.94,322290112
1998-10-07,323.273,332.55,332.55,319.82,357558304
1998-10-08,311.164,322.23,322.23,303.87,433223296
1998-10-09,319.259,310.28,318.57,309.85,344776992
1998-10-12,326.522,318.4,327.63,318.4,295355808
1998-10-13,321.307,325.62,325.69,320.33,248576192
1998-10-14,325.946,320.33,325.87,319.53,284476096
1998-10-15,335.867,324.98,334.95,324.98,330634496
1998-10-16,344.031,334.81,342.88,334.81,394173952
1998-10-19,353.597,342.87,352.66,342.73,336378496
1998-10-20,359.43,352.45,363.74,352.45,447509536
1998-10-21,361.072,358.31,360.1,356,336445408
1998-10-22,367.541,359.94,366.4,359.74,379190528
1998-10-23,368.152,366.4,367.7,366.06,352564800
1998-10-26,373.113,367.05,372.12,366.91,318731040
1998-10-27,372.5,372.07,376.76,370.41,388051008
1998-10-28,372.456,371.5,371.5,368.53,306617504
1998-10-29,375.403,371.01,374.49,371.01,346010400
1998-10-30,379.162,374.48,379.23,374.48,383064000
1998-11-02,387.72,378.16,386.82,378.16,379441760
1998-11-03,388.429,386.82,387.79,385.06,374114240
1998-11-04,393.874,387.56,393.18,387.56,446867712
1998-11-05,397.701,392.96,396.8,390.63,379306976
1998-11-06,401.168,396.79,400.83,396.3,383828160
1998-11-09,399.223,400.32,400.61,397.08,342739616
1998-11-10,397.669,398.43,398.53,395.59,358116768
1998-11-11,394.319,396.86,399.39,392.99,358699104
1998-11-12,393.035,393.48,393.48,391.15,304164704
1998-11-13,390.232,392.2,392.56,389.36,256742256
1998-11-16,391.356,389.36,392.48,388.08,266604112
1998-11-17,390.325,390.42,390.42,385.63,289047552
1998-11-18,392.937,389.43,392.12,389.05,310641312
1998-11-19,395.191,392.12,394.64,392.12,354950880
1998-11-20,395.19,394.37,394.54,393.03,327965056
1998-11-23,398.984,394.29,398.76,394.29,363769376
1998-11-24,397.462,398.15,398.2,396.37,379522976
1998-11-25,400.181,396.6,399.32,396.6,310143648
1998-11-26,399.32,396.6,399.32,396.6,310143648
1998-11-27,402.819,399.32,402.09,399.32,168309888
1998-11-30,398.585,402.09,403.14,397.15,369722816
1998-12-01,399.567,397.75,398.74,392.24,383435488
1998-12-02,398.346,398.74,398.74,396.1,342885440
1998-12-03,395.854,397.49,399.12,394.96,378110080
1998-12-04,399.228,395,398.37,395,351658912
1998-12-07,402.09,398.37,401.17,398.37,311080896
1998-12-08,402.382,401.17,404.05,400.28,358840448
1998-12-09,402.9,401.48,403.57,401.48,341851712
1998-12-10,397.385,401.96,402.23,396.13,327094016
1998-12-11,396.219,396.5,396.5,393.45,319987808
1998-12-14,388.741,395.37,395.37,387.61,298095488
1998-12-15,390.375,387.94,390.37,387.85,313561888
1998-12-16,390.661,389.57,391.15,388.05,337754112
1998-12-17,394.606,389.85,393.78,389.85,343324000
1998-12-18,398.232,393.78,397.49,393.78,361407008
1998-12-21,402.522,397.42,402.15,397.42,377417536
1998-12-22,400.867,401.83,402.19,399,359567232
1998-12-23,405.431,400.24,404.79,400.24,365697952
1998-12-24,406.205,404.79,405.57,404.3,172634272
1998-12-25,405.56,404.79,405.57,404.3,172634272
1998-12-28,408.81,405.56,409.04,405.56,325015232
1998-12-29,410.969,408.28,410.41,406.37,329507296
1998-12-30,412.537,410.41,412.24,409.61,359321888
1998-12-31,422.603,411.91,421.98,411.49,344593728
1999-01-01,421.96,411.91,421.98,411.49,344593728
1999-01-04,421.941,421.96,424.72,421.02,370279936
1999-01-05,422.784,421.1,422.62,420.54,356910432
1999-01-06,428.478,422.09,427.81,422.09,508698208
1999-01-07,428.644,427.79,428.16,423.79,476424192
1999-01-08,432.064,427.83,432.03,427.19,511398944
1999-01-11,434.117,431.23,433.24,429.95,438860672
1999-01-12,428.341,433.13,434.72,427.22,421386752
1999-01-13,425.733,427.36,427.36,421.64,427279616
1999-01-14,420.923,424.86,426.99,420.1,375363424
1999-01-15,427.773,420.1,427.05,420.04,345252096
1999-01-18,427.05,420.1,427.05,420.04,345252096
1999-01-19,431.773,427.05,431.08,427.05,390467808
1999-01-20,431.45,430.89,435.3,430.18,459488576
1999-01-21,424.854,430.62,430.79,422.37,397414848
1999-01-22,423.251,424.05,424.05,419.49,364208000
1999-01-25,422.85,422.44,423.87,420.38,324099808
1999-01-26,426.054,422.11,425.57,422.11,383524416
1999-01-27,421.821,425.33,427.5,421.11,400587520
1999-01-28,424.668,421.13,424.19,421.13,407151616
1999-01-29,427.936,423.97,427.39,422.97,415149216
1999-02-01,426.798,427.22,429.13,425.92,363839520
1999-02-02,422.477,426.08,426.13,417.97,369530624
1999-02-03,424.447,421.73,423.74,420.66,405043616
1999-02-04,418.549,423.74,424.35,417.78,410091328
1999-02-05,413.572,417.79,418.49,412.67,354662656
1999-02-08,412.088,412.72,415.69,410.13,309729440
1999-02-09,403.842,411.33,411.33,402.78,333700032
1999-02-10,398.688,403.13,403.13,396.95,336729088
1999-02-11,406.853,397.96,406.19,397.96,348635648
1999-02-12,398.986,406.21,406.21,397.89,280335744
1999-02-15,398.44,406.21,406.21,397.89,280335744
1999-02-16,397.113,398.44,402.73,395.6,282297856
1999-02-17,390.277,396.4,396.4,389.24,289485728
1999-02-18,391.762,389.54,391.93,388.58,327797888
1999-02-19,393.004,391.09,393.66,391.09,320224608
1999-02-22,398.471,392.3,397.82,392.3,319191648
1999-02-23,399.633,397.82,400.07,397.82,351456288
1999-02-24,395.808,399.01,400.78,395.26,354187264
1999-02-25,393.269,395.26,395.26,388.97,304198240
1999-02-26,392.797,392.72,393.54,390.6,309937856
1999-03-01,394.925,392.24,394.39,391.36,295175424
1999-03-02,394.963,394.39,398.3,394.01,353014976
1999-03-03,392.518,394.43,395.66,390.74,309474304
1999-03-04,394.597,391.95,394.24,391.42,317402656
1999-03-05,398.539,394.02,398.19,394.02,352073536
1999-03-08,400.553,398.01,400.08,398.01,357079488
1999-03-09,399.784,400.06,402.55,398.13,402510048
1999-03-10,401.737,399.2,401.16,399.2,407615712
1999-03-11,401.703,401.12,403.37,399.78,433516032
1999-03-12,399.033,401.08,401.65,397.51,330598112
1999-03-15,401.492,398.38,400.84,398.38,296972992
1999-03-16,399.807,400.84,401.8,399.1,355320512
1999-03-17,399.04,399.17,399.8,396.73,335672352
1999-03-18,400.159,398.43,399.92,398.41,358876832
1999-03-19,397.178,399.55,399.85,396.54,374957632
1999-03-22,393.759,396.58,397.36,393.13,318770528
1999-03-23,383.944,393.2,393.2,382.91,358968000
1999-03-24,385.04,383.37,384.57,381.96,319048832
1999-03-25,393.616,384.4,392.99,384.4,329206752
1999-03-26,394.571,392.99,394.84,391.24,308098496
1999-03-29,400.419,393.92,400,393.92,303081856
1999-03-30,399.437,399.76,400.55,397.92,323136768
1999-03-31,398.297,398.78,401.48,397.03,447489856
1999-04-01,399.402,397.63,400.06,396.71,311811616
1999-04-02,398.74,397.63,400.06,396.71,311811616
1999-04-05,402.943,398.74,402.29,398.74,355429280
1999-04-06,401.729,403.52,403.52,399.39,370030784
1999-04-07,398.433,401.08,403.18,397.52,383187808
1999-04-08,400.547,397.77,399.89,396.29,384727456
1999-04-09,406.516,399.89,405.86,399.21,381194944
1999-04-12,412.986,405.86,413.02,400.38,411387488
1999-04-13,417.922,412.32,420.52,412.32,472783200
1999-04-14,418.099,417.24,425.55,417.24,497661824
1999-04-15,418.408,417.39,419.25,411.54,450933920
1999-04-16,422.306,417.77,423.12,416.56,426872992
1999-04-19,413.152,421.58,426.12,412.39,472180640
1999-04-20,416.096,412.41,416.25,410.44,396638528
1999-04-21,427.296,415.34,426.57,415.34,402451680
1999-04-22,429.527,426.57,432.13,426.35,401839840
1999-04-23,432.465,428.85,431.82,428.04,330756256
1999-04-26,435.715,433.52,435.96,433.42,355898816
1999-04-27,435.916,434.97,437.69,433.84,384337216
1999-04-28,434.298,435.16,436.14,432.96,403278048
1999-04-29,433.699,433.53,434.36,430.66,383260736
1999-04-30,433.601,432.85,436.59,428.54,343605632
1999-05-03,434.063,432.81,434.78,432.43,336650208
1999-05-04,433.358,433.28,436.56,432.1,360668224
1999-05-05,435.056,432.59,434.27,426.04,369391872
1999-05-06,434.134,434.27,435.96,432.16,319767296
1999-05-07,436.868,433.38,436.11,432.38,330902432
1999-05-10,442.637,436.11,442.13,436.11,318698400
1999-05-11,447.595,441.85,446.94,441.85,355634016
1999-05-12,450.021,446.81,449.61,444.07,359502080
1999-05-13,451.651,449.26,452.5,449.26,344691200
1999-05-14,443.937,450.84,450.84,442.46,283668128
1999-05-17,442.122,443.13,443.13,436.94,265232704
1999-05-18,443.264,441.35,443.99,440.9,280994112
1999-05-19,446.956,442.45,446.77,442.45,321390240
1999-05-20,448.835,446.14,450.97,446.14,360394016
1999-05-21,449.909,448.02,450.74,447.78,311232512
1999-05-24,441.178,449.14,450.19,440.24,326645152
1999-05-25,435.23,440.39,441.2,434.14,334419008
1999-05-26,436.163,434.45,436.94,429.71,345792800
1999-05-27,433.651,435.41,435.41,431.72,258774464
1999-05-28,439.462,432.92,438.79,432.92,253108144
1999-05-31,438.68,432.92,438.79,432.92,253108144
1999-06-01,438.231,438.68,439.05,435.13,284326816
1999-06-02,437.514,437.46,437.46,431.04,327076704
1999-06-03,436.761,436.74,438.82,435.62,293080096
1999-06-04,443.121,435.98,442.33,435.98,295071200
1999-06-07,447.659,443.4,446.65,442.99,302297376
1999-06-08,444.707,446.89,447.82,443.41,313110336
1999-06-09,445.993,443.76,445.24,443.28,290076992
1999-06-10,443.039,445.19,445.19,440.8,277992608
1999-06-11,438.801,442.27,443.96,437.93,274000608
1999-06-14,432.307,438.01,438.82,431.47,297605760
1999-06-15,434.679,431.53,435.41,431.37,313307488
1999-06-16,441.978,434.01,441.2,434.01,344644960
1999-06-17,444.164,441.2,443.64,439.6,310600288
1999-06-18,445.832,443.38,447.07,443.38,333656160
1999-06-21,450.218,445.05,449.44,445.05,301424704
1999-06-22,448.112,449.44,450.79,447.33,347462208
1999-06-23,447.822,447.33,447.33,444.79,315961312
1999-06-24,443.961,447.04,447.47,442.77,349608320
1999-06-25,443.927,443.16,445.43,442.49,285336192
1999-06-28,449.387,443.11,448.64,443.11,281579360
1999-06-29,454.873,448.61,454.43,448.47,340137152
1999-06-30,458.705,454.08,460.21,453.93,568304192
1999-07-01,455.397,457.68,457.71,451.78,359929536
1999-07-02,457.467,454.42,456.52,454.42,301966528
1999-07-05,456.51,454.42,456.52,454.42,301966528
1999-07-06,457.493,456.51,459.31,456.51,380503392
1999-07-07,453.624,456.55,456.7,451.82,346804992
1999-07-08,455.694,452.69,454.8,450.65,369228384
1999-07-09,458.957,454.75,457.98,454.75,346491136
1999-07-12,460.273,457.98,459.83,457.88,347014816
1999-07-13,459.061,459.3,459.3,455.46,340758624
1999-07-14,462.42,458.11,461.46,457.78,393240736
1999-07-15,466.754,461.46,465.8,461.46,409638400
1999-07-16,466.197,465.8,465.8,463.97,353429856
1999-07-19,462.322,465.26,465.69,460.79,316604032
1999-07-20,454.495,461.37,461.37,452.75,340680160
1999-07-21,455.576,453.55,455.37,452.04,314232032
1999-07-22,452.433,454.63,454.63,448.43,346383104
1999-07-23,449.319,451.49,451.58,446.73,322602400
1999-07-26,443.831,448.38,448.38,441.76,303656512
1999-07-27,447.449,442.88,446.49,442.88,363604192
1999-07-28,447.547,446.48,446.92,444.79,318252064
1999-07-29,442.528,446.61,446.61,439.8,304549248
1999-07-30,445.716,441.58,444.77,441.42,286406880
1999-08-02,443.555,444.77,445.51,441.57,256750736
1999-08-03,437.229,442.63,443.75,434.27,329530016
1999-08-04,430.589,436.28,436.29,428.53,331126208
1999-08-05,430.633,429.7,429.79,422.23,355181888
1999-08-06,428.941,429.75,430.09,426.84,250630912
1999-08-09,426.788,428.04,428.9,425.81,264137936
1999-08-10,423.712,425.89,425.89,417.07,314133856
1999-08-11,429.112,422.82,428.19,422.82,297462848
1999-08-12,429.707,428.19,429.7,428.19,315846496
1999-08-13,434.922,428.82,434.05,428.82,295341824
1999-08-16,434.736,434.05,434.43,432.01,259251104
1999-08-17,436.884,433.82,436,432.73,275761984
1999-08-18,434.023,436,436,432.99,354606112
1999-08-19,433.669,433.1,433.1,429.88,299490720
1999-08-20,435.322,432.77,434.38,432.77,267219504
1999-08-23,438.148,434.38,437.27,434.38,284086656
1999-08-24,438.041,437.25,437.34,435.6,319848896
1999-08-25,438.789,437.12,438.26,435.4,327748128
1999-08-26,436.942,437.74,438.25,436.02,327483616
1999-08-27,433.375,436.02,437.3,432.45,269747616
1999-08-30,428.271,432.45,433.26,426.84,262394224
1999-08-31,428.738,427.36,428.13,424.22,324192928
1999-09-01,431.926,427.83,431.53,427.83,314496224
1999-09-02,428.367,430.99,430.99,425.48,272593632
1999-09-03,436.865,427.42,435.97,427.42,274843008
1999-09-06,435.97,427.42,435.97,427.42,274843008
1999-09-07,439.16,435.97,438.25,435.75,293239136
1999-09-08,436.851,438.24,438.24,435.22,327192544
1999-09-09,438.69,435.9,437.77,435.78,330531840
1999-09-10,442.082,437.77,441.41,437.77,385040544
1999-09-13,440.585,441.19,441.26,439.57,318708416
1999-09-14,439.15,439.65,439.7,436.82,333956512
1999-09-15,437.244,438.24,440.82,435.79,337192192
1999-09-16,431.184,436.33,436.63,429.31,285636704
1999-09-17,435.388,430.25,434.46,430.25,321036224
1999-09-20,434.111,434.45,434.89,432.81,271645600
1999-09-21,427.409,433.2,433.2,426.04,327698336
1999-09-22,428.441,426.5,427.65,424.95,348764704
1999-09-23,421.117,427.53,429.23,420.21,360024832
1999-09-24,418,420.21,420.21,414.2,324486944
1999-09-27,422.776,417.09,423.3,417.09,327814816
1999-09-28,419.377,421.86,421.86,414.53,323639616
1999-09-29,422.409,418.49,422.15,418.49,319811584
1999-09-30,428.255,421.52,427.31,421.52,415426048
1999-10-01,424.457,427.3,427.3,421.53,321008512
1999-10-04,427.52,423.53,426.65,423.53,288644384
1999-10-05,426.897,426.61,428.16,423.86,345712000
1999-10-06,430.676,426.01,429.76,425.97,376252608
1999-10-07,428.997,429.76,430.72,427.21,373129664
1999-10-08,428.595,428.11,428.19,425.42,324389920
1999-10-11,431.088,427.71,430.19,427.71,301618496
1999-10-12,425.615,430.19,430.46,424.67,329228672
1999-10-13,420.229,424.68,424.68,418.65,305074272
1999-10-14,420.238,419.32,420.68,416.88,320960032
1999-10-15,415.572,419.31,419.31,410.08,332331232
1999-10-18,409.773,414.7,414.75,406.33,288173376
1999-10-19,411.82,408.9,414.53,408.9,320808480
1999-10-20,414.803,410.93,413.94,410.35,360562144
1999-10-21,415.153,413.94,414.27,409.29,361666592
1999-10-22,419.577,414.27,419.58,414.27,405224800
1999-10-25,418.654,418.69,418.69,415.46,327862400
