Dates,SPX Index_Last,SPX Index_Open,SPX Index_High,SPX Index_Low,SPX Index_Volume
2001-10-04,1069.63,1072.28,1084.12,1067.82,2239115776
2001-10-05,1071.38,1069.62,1072.35,1053.5,1771140096
2001-10-08,1062.44,1071.37,1071.37,1056.88,1341891712
2001-10-09,1056.75,1062.44,1063.37,1053.83,1425800704
2001-10-10,1080.99,1056.75,1081.62,1052.7,1573941248
2001-10-11,1097.43,1080.99,1099.16,1080.99,2167097088
2001-10-12,1091.65,1097.43,1097.43,1072.15,1915854208
2001-10-15,1089.98,1091.65,1091.65,1078.19,1358864512
2001-10-16,1097.54,1089.98,1101.66,1087.13,1546537088
2001-10-17,1077.09,1097.54,1107.12,1076.57,1948165888
2001-10-18,1068.61,1077.09,1077.94,1064.54,1622356352
2001-10-19,1073.48,1068.61,1075.52,1057.24,1551745408
2001-10-22,1089.9,1073.48,1090.57,1070.32,1399555456
2001-10-23,1084.78,1089.9,1098.99,1081.53,1677698688
2001-10-24,1085.2,1084.78,1090.26,1079.98,1753454592
2001-10-25,1100.09,1085.2,1100.09,1065.64,1930417280
2001-10-26,1104.61,1100.09,1110.61,1094.24,1637393920
2001-10-29,1078.3,1104.61,1104.61,1078.3,1445414144
2001-10-30,1059.79,1078.3,1078.3,1053.61,1632775424
2001-10-31,1059.78,1059.79,1074.79,1057.55,1730455040
2001-11-01,1084.1,1059.78,1085.61,1054.31,1696445056
2001-11-02,1087.2,1084.1,1089.63,1075.58,1496781568
2001-11-05,1102.84,1087.2,1106.72,1087.2,1641197056
2001-11-06,1118.86,1102.84,1119.73,1095.36,1797543808
2001-11-07,1115.8,1118.86,1126.62,1112.98,1869319936
2001-11-08,1118.54,1115.8,1135.75,1115.42,2015580672
2001-11-09,1120.31,1118.54,1123.02,1111.13,1374098944
2001-11-12,1118.33,1120.31,1121.71,1098.32,1383336448
2001-11-13,1139.09,1118.33,1139.14,1118.33,1846886016
2001-11-14,1141.21,1139.09,1148.28,1132.87,1860426240
2001-11-15,1142.24,1141.21,1146.46,1135.06,1774593024
2001-11-16,1138.65,1142.24,1143.52,1129.92,1653241088
2001-11-19,1151.06,1138.65,1151.06,1138.65,1630239744
2001-11-20,1142.66,1151.06,1152.45,1142.17,1644362752
2001-11-21,1137.03,1142.66,1142.66,1129.78,1365570304
2001-11-22,1137.03,1142.66,1142.66,1129.78,1365570304
2001-11-23,1150.34,1137.03,1151.05,1135.9,504693888
2001-11-26,1157.42,1150.34,1157.88,1146.17,1441343488
2001-11-27,1149.5,1157.42,1163.38,1140.81,1797711616
2001-11-28,1128.52,1149.5,1149.5,1128.29,1802765568
2001-11-29,1140.2,1128.52,1140.4,1125.51,1749376256
2001-11-30,1139.45,1140.2,1143.57,1135.89,1603865216
2001-12-03,1129.9,1139.45,1139.45,1125.78,1407469440
2001-12-04,1144.8,1129.9,1144.8,1128.86,1613594752
2001-12-05,1170.35,1143.77,1173.62,1143.77,2337970944
2001-12-06,1167.1,1170.35,1173.35,1164.43,1856587264
2001-12-07,1158.31,1167.1,1167.1,1152.66,1571651456
2001-12-10,1139.93,1158.31,1158.31,1139.66,1473257728
2001-12-11,1136.76,1139.93,1150.89,1134.32,1662849792
2001-12-12,1137.07,1136.76,1141.58,1126.01,1741294336
2001-12-13,1119.38,1137.07,1137.07,1117.85,1859011712
2001-12-14,1123.09,1119.38,1128.28,1114.53,1703667328
2001-12-17,1134.36,1123.09,1137.36,1122.34,1583617152
2001-12-18,1142.92,1134.36,1145.1,1134.36,1575726592
2001-12-19,1149.56,1142.92,1152.44,1134.75,1720949760
2001-12-20,1139.93,1149.56,1151.42,1139.93,1865488128
2001-12-21,1144.89,1139.93,1147.83,1139.93,2183789056
2001-12-24,1144.65,1144.89,1147.83,1144.62,470786112
2001-12-25,1144.65,1144.89,1147.83,1144.62,470786112
2001-12-26,1149.37,1144.65,1159.18,1144.65,904344384
2001-12-27,1157.13,1149.37,1157.13,1149.37,976806400
2001-12-28,1161.02,1157.13,1164.64,1157.13,1023384384
2001-12-31,1148.08,1161.02,1161.16,1148.04,1094277504
2002-01-01,1148.08,1161.02,1161.16,1148.04,1094277504
2002-01-02,1154.67,1148.08,1154.67,1136.23,1436787456
2002-01-03,1165.27,1154.67,1165.27,1154.01,1883924096
2002-01-04,1172.51,1165.27,1176.55,1163.42,1952224640
2002-01-07,1164.89,1172.51,1176.97,1163.55,1690034048
2002-01-08,1160.71,1164.89,1167.6,1157.46,1547178240
2002-01-09,1155.14,1160.71,1174.26,1151.89,1928613760
2002-01-10,1156.55,1155.14,1159.93,1150.85,1547568896
2002-01-11,1145.6,1156.55,1159.41,1145.45,1467343488
2002-01-14,1138.4,1145.6,1145.6,1138.15,1540352640
2002-01-15,1146.19,1138.41,1148.81,1136.88,1676398848
2002-01-16,1127.57,1146.19,1146.19,1127.49,1831319808
2002-01-17,1138.88,1127.57,1139.27,1127.57,1690351360
2002-01-18,1127.58,1138.88,1138.88,1124.45,1650464640
2002-01-21,1127.58,1138.88,1138.88,1124.45,1650464640
2002-01-22,1119.31,1127.58,1135.26,1117.91,1586742912
2002-01-23,1128.18,1119.31,1131.94,1117.43,1756952576
2002-01-24,1132.15,1128.18,1139.5,1128.18,1875551488
2002-01-25,1133.28,1132.15,1138.31,1127.82,1609704064
2002-01-28,1133.06,1133.28,1138.63,1126.66,1348600064
2002-01-29,1100.64,1133.06,1137.47,1098.74,2124286848
2002-01-30,1113.57,1100.64,1113.79,1081.66,2400546560
2002-01-31,1130.2,1113.57,1130.21,1113.3,1781142272
2002-02-01,1122.19,1130.2,1130.2,1118.51,1699009024
2002-02-04,1094.44,1122.2,1122.2,1092.25,1813629312
2002-02-05,1090.02,1094.44,1100.96,1082.58,2260045568
2002-02-06,1083.51,1090.02,1093.58,1077.78,2211858176
2002-02-07,1080.17,1083.51,1094.03,1078.44,1914158848
2002-02-08,1096.22,1080.17,1096.3,1079.91,1805815424
2002-02-11,1111.93,1096.22,1112.01,1094.68,1496405632
2002-02-12,1107.5,1111.94,1112.68,1102.98,1401050624
2002-02-13,1118.51,1107.5,1120.56,1107.5,1515756032
2002-02-14,1116.48,1118.51,1124.72,1112.3,1575063040
2002-02-15,1104.18,1116.48,1117.09,1103.23,1778556544
2002-02-18,1104.18,1116.48,1117.09,1103.23,1778556544
2002-02-19,1083.34,1104.18,1104.18,1082.24,1637422336
2002-02-20,1097.98,1083.34,1098.32,1074.36,1896981632
2002-02-21,1080.95,1097.98,1101.5,1080.24,1832293248
2002-02-22,1089.84,1080.95,1093.93,1074.39,1946858752
2002-02-25,1109.43,1089.84,1112.71,1089.84,1707004160
2002-02-26,1109.38,1109.43,1115.05,1101.72,1692258560
2002-02-27,1109.89,1109.38,1123.06,1102.26,1819336448
2002-02-28,1106.73,1109.89,1121.57,1106.73,1775013760
2002-03-01,1131.78,1106.73,1131.79,1106.73,1860030336
2002-03-04,1153.84,1131.78,1153.84,1130.93,2265061632
2002-03-05,1146.13,1153.84,1157.74,1144.78,2066698368
2002-03-06,1162.77,1146.14,1165.29,1145.11,1908817152
2002-03-07,1157.54,1162.77,1167.94,1150.69,1870186368
2002-03-08,1164.31,1157.54,1172.76,1157.54,1948529152
2002-03-11,1168.26,1164.31,1173.03,1159.58,1574503040
2002-03-12,1165.58,1168.26,1168.26,1154.34,1701124864
2002-03-13,1154.09,1165.58,1165.58,1151.01,1713654144
2002-03-14,1153.04,1154.09,1157.83,1151.08,1478249600
2002-03-15,1166.15,1153.04,1166.48,1153.04,1896568576
2002-03-18,1165.55,1166.16,1172.73,1159.14,1433697536
2002-03-19,1170.29,1165.55,1173.94,1165.55,1480673024
2002-03-20,1151.85,1170.29,1170.29,1151.61,1582180608
2002-03-21,1153.59,1151.85,1155.1,1139.48,1586762624
2002-03-22,1148.69,1153.59,1156.49,1144.6,1475724544
2002-03-25,1131.87,1148.7,1151.04,1131.87,1293751040
2002-03-26,1138.49,1131.87,1147,1131.61,1515928320
2002-03-27,1144.58,1138.49,1146.95,1135.33,1441713664
2002-03-28,1147.39,1144.58,1154.45,1144.58,1413239424
2002-03-29,1147.39,1144.58,1154.45,1144.58,1413239424
2002-04-01,1146.55,1147.39,1147.84,1132.87,1352288256
2002-04-02,1136.77,1146.54,1146.54,1135.71,1517275520
2002-04-03,1125.4,1136.76,1138.85,1119.68,1530995456
2002-04-04,1126.34,1125.4,1130.45,1120.06,1599924480
2002-04-05,1122.73,1126.34,1133.31,1119.49,1363348736
2002-04-08,1125.29,1122.73,1125.41,1111.79,1459664512
2002-04-09,1117.8,1125.29,1128.29,1116.73,1638372736
2002-04-10,1130.46,1117.8,1131.76,1117.8,2035491456
2002-04-11,1103.69,1130.47,1130.47,1102.42,1866593024
2002-04-12,1111.01,1103.69,1112.77,1102.74,1514288128
2002-04-15,1102.55,1111.01,1114.86,1099.41,1356043264
2002-04-16,1128.37,1102.55,1129.4,1102.55,1723627264
2002-04-17,1126.07,1128.37,1133,1123.37,1823430272
2002-04-18,1124.47,1126.07,1130.49,1109.29,1681953664
2002-04-19,1125.17,1124.47,1128.82,1122.59,1581321344
2002-04-22,1107.83,1125.17,1125.17,1105.62,1645634944
2002-04-23,1100.96,1107.83,1111.17,1098.94,1907940992
2002-04-24,1093.14,1100.96,1108.46,1092.51,1735678464
2002-04-25,1091.48,1093.14,1094.36,1084.81,1955962496
2002-04-26,1076.32,1091.48,1096.77,1076.31,1753968256
2002-04-29,1065.45,1076.32,1078.95,1063.62,1823342464
2002-04-30,1076.92,1065.45,1082.62,1063.46,2134827520
2002-05-01,1086.46,1076.92,1088.32,1065.29,2175025664
2002-05-02,1084.56,1086.46,1091.42,1079.46,1991089920
2002-05-03,1073.43,1084.56,1084.56,1068.89,1929556480
2002-05-06,1052.67,1073.43,1075.96,1052.65,1582821248
2002-05-07,1049.49,1052.67,1058.67,1048.96,2074691968
2002-05-08,1088.85,1049.49,1088.92,1049.49,2251855616
2002-05-09,1073.01,1088.85,1088.85,1072.23,1657744256
2002-05-10,1054.99,1073.01,1075.43,1053.93,1737001856
2002-05-13,1074.56,1054.99,1074.84,1053.9,1582261888
2002-05-14,1097.28,1074.56,1097.71,1074.56,2462669824
2002-05-15,1091.07,1097.28,1104.23,1088.94,1909853312
2002-05-16,1098.23,1091.07,1099.29,1089.17,1497271552
2002-05-17,1106.59,1098.23,1106.59,1096.77,1523270656
2002-05-20,1091.88,1106.59,1106.59,1090.61,1162674560
2002-05-21,1079.88,1091.88,1099.55,1079.08,1441702016
2002-05-22,1086.02,1079.88,1086.02,1075.64,1467700864
2002-05-23,1097.08,1086.02,1097.1,1080.55,1445893248
2002-05-24,1083.82,1097.08,1097.08,1082.19,1069053696
2002-05-27,1083.82,1097.08,1097.08,1082.19,1069053696
2002-05-28,1074.55,1083.82,1085.98,1070.31,1147666560
2002-05-29,1067.66,1074.55,1074.83,1067.66,1241343360
2002-05-30,1064.66,1067.66,1069.5,1054.26,1491978880
2002-05-31,1067.14,1064.66,1079.93,1064.66,1452647296
2002-06-03,1040.68,1067.14,1070.74,1039.9,1584851328
2002-06-04,1040.69,1040.68,1046.06,1030.52,1840137216
2002-06-05,1049.9,1040.69,1050.11,1038.84,1580483200
2002-06-06,1029.15,1049.9,1049.9,1026.91,1816539392
2002-06-07,1027.53,1029.15,1033.02,1012.49,2290321408
2002-06-10,1030.74,1027.53,1038.18,1025.45,1454691968
2002-06-11,1013.6,1030.74,1039.04,1012.94,1671783424
2002-06-12,1020.26,1013.6,1021.85,1002.58,2197342976
2002-06-13,1009.56,1020.26,1023.47,1008.12,1632141056
2002-06-14,1007.27,1009.56,1009.56,981.63,1937903744
2002-06-17,1036.17,1007.27,1036.17,1007.27,1564787456
2002-06-18,1037.14,1036.17,1040.83,1030.92,1507882624
2002-06-19,1019.99,1037.14,1037.61,1017.88,1700628096
2002-06-20,1006.29,1019.99,1023.33,1004.59,1749154560
2002-06-21,989.14,1006.29,1006.29,985.65,2225425408
2002-06-24,992.72,989.14,1002.11,970.85,1967401984
2002-06-25,976.14,992.72,1005.88,974.21,1825900288
2002-06-26,973.53,976.14,977.43,952.92,2493095424
2002-06-27,990.64,973.53,990.67,963.74,2187728896
2002-06-28,989.81,990.64,1001.79,988.31,2188648704
2002-07-01,968.65,989.82,994.46,967.43,1593597952
2002-07-02,948.09,968.65,968.65,945.54,2062655744
2002-07-03,953.99,948.09,954.3,934.87,1757115008
2002-07-04,953.99,948.09,954.3,934.87,1757115008
2002-07-05,989.03,953.99,989.07,953.99,846791104
2002-07-08,976.98,989.03,993.56,972.91,1440935168
2002-07-09,952.83,976.98,979.63,951.71,1647918848
2002-07-10,920.47,952.83,956.34,920.29,2119840768
2002-07-11,927.37,920.47,929.16,900.94,2573860864
2002-07-12,921.39,927.37,934.31,913.71,2053074816
2002-07-15,917.93,921.39,921.39,876.46,2394532608
2002-07-16,901.05,917.93,918.65,897.13,2389984768
2002-07-17,906.04,901.05,926.52,895.03,2458262784
2002-07-18,881.56,906.04,907.8,880.6,2101145728
2002-07-19,847.76,881.56,881.56,842.07,2878045696
2002-07-22,819.85,847.76,854.13,813.26,2400948480
2002-07-23,797.7,819.85,827.69,796.13,2611464704
2002-07-24,843.42,797.71,844.32,775.68,2914530304
2002-07-25,838.68,843.42,853.83,816.11,2741817088
2002-07-26,852.84,838.68,852.85,835.92,1988708224
2002-07-29,898.96,852.84,898.96,852.84,1916743168
2002-07-30,902.78,898.96,909.81,884.7,2014610304
2002-07-31,911.62,902.78,911.64,889.88,2094131840
2002-08-01,884.66,911.62,911.62,882.48,1912214144
2002-08-02,864.24,884.66,884.72,853.95,1742107136
2002-08-05,834.6,864.24,864.24,833.44,1605708160
2002-08-06,859.57,834.6,874.44,834.6,1745339264
2002-08-07,876.77,859.57,878.74,854.15,1765828736
2002-08-08,905.46,876.77,905.84,875.17,1843172736
2002-08-09,908.64,905.46,913.95,890.77,1462156800
2002-08-12,903.8,908.64,908.64,892.38,1186391680
2002-08-13,884.21,903.8,911.71,883.62,1646504320
2002-08-14,919.62,884.21,920.21,876.2,1754684160
2002-08-15,930.25,919.62,933.29,918.17,1708829312
2002-08-16,928.77,930.25,935.38,916.21,1463704832
2002-08-19,950.72,928.77,951.17,927.21,1484766976
2002-08-20,937.43,950.7,950.7,931.86,1468458112
2002-08-21,949.36,937.43,951.59,931.32,1533221760
2002-08-22,962.7,949.36,965,946.43,1522837888
2002-08-23,940.86,962.7,962.7,937.17,1245407104
2002-08-26,947.95,940.86,950.8,930.42,1190222592
2002-08-27,934.82,947.95,955.82,930.36,1441059072
2002-08-28,917.87,934.82,934.82,913.21,1351404800
2002-08-29,917.8,917.87,924.59,903.33,1397624960
2002-08-30,916.07,917.8,928.15,910.17,1107679488
2002-09-02,916.07,917.8,928.15,910.17,1107679488
2002-09-03,878.02,916.07,916.07,877.51,1511191168
2002-09-04,893.4,878.02,896.1,875.73,1573016064
2002-09-05,879.15,893.4,893.4,870.5,1638268288
2002-09-06,893.92,879.15,899.07,879.15,1422209792
2002-09-09,902.96,893.92,907.34,882.92,1326814080
2002-09-10,909.58,902.96,909.89,900.5,1349675264
2002-09-11,909.45,910.63,924.02,908.47,1054894976
2002-09-12,886.91,909.45,909.45,884.84,1338464512
2002-09-13,889.81,886.91,892.75,877.05,1390012288
2002-09-16,891.1,889.81,891.84,878.91,1163748224
2002-09-17,873.52,891.1,902.68,872.38,1629395456
2002-09-18,869.46,873.52,878.45,857.39,1780872960
2002-09-19,843.32,869.46,869.46,843.09,1768115840
2002-09-20,845.39,843.32,849.32,839.09,2223065088
2002-09-23,833.7,845.39,845.39,825.76,1625281152
2002-09-24,819.29,833.7,833.7,817.38,1976173440
2002-09-25,839.66,819.27,844.22,818.46,1952067968
2002-09-26,854.95,839.66,856.6,839.66,1886316544
2002-09-27,827.37,854.95,854.95,826.84,1668545408
2002-09-30,815.28,827.37,827.37,800.2,1946186624
2002-10-01,847.91,815.28,847.93,812.82,1921555968
2002-10-02,827.91,843.77,851.93,826.5,1927299200
2002-10-03,818.95,827.91,840.02,817.25,2007226880
2002-10-04,800.58,818.95,825.9,794.1,2008007808
2002-10-07,785.28,800.58,808.21,782.96,1783793152
2002-10-08,798.55,785.28,808.86,779.5,2322084096
2002-10-09,776.76,798.55,798.55,775.8,2204622080
2002-10-10,803.92,776.76,806.51,768.63,2311249152
2002-10-11,835.32,803.92,843.27,803.92,2123375488
2002-10-14,841.44,835.32,844.39,828.37,1383010048
2002-10-15,881.27,841.44,881.27,841.44,2215320576
2002-10-16,860.02,881.27,881.27,856.28,1899133952
2002-10-17,879.2,860.02,885.35,860.02,2097942144
2002-10-18,884.39,879.2,886.68,866.58,1781966336
2002-10-21,899.72,884.39,900.69,873.06,1735383040
2002-10-22,890.16,899.72,899.72,882.4,1832642944
2002-10-23,896.14,890.16,896.14,873.82,1791059200
2002-10-24,882.5,896.14,902.94,879,2029035520
2002-10-25,897.65,882.5,897.71,877.03,1531218816
2002-10-28,890.23,897.65,907.44,886.15,1643524480
2002-10-29,882.15,890.23,890.64,867.91,1654963200
2002-10-30,890.71,882.15,895.28,879.19,1705986816
2002-10-31,885.76,890.71,898.83,879.75,1854658048
2002-11-01,900.96,885.76,903.42,877.71,1803381120
2002-11-04,908.35,900.96,924.58,900.96,2109771648
2002-11-05,915.39,908.35,915.83,904.91,1604243200
2002-11-06,923.76,915.39,925.66,905,2026558720
2002-11-07,902.65,923.76,923.76,898.68,1738135424
2002-11-08,894.74,902.65,910.11,891.62,1658120960
2002-11-11,876.19,894.74,894.74,874.63,1274299776
2002-11-12,882.95,876.19,894.3,876.19,1606519296
2002-11-13,882.53,882.95,892.51,872.05,1726815488
2002-11-14,904.27,882.53,904.27,882.53,1768738688
2002-11-15,909.83,904.27,910.21,895.35,1721932288
2002-11-18,900.36,909.83,915.91,899.48,1539382784
2002-11-19,896.74,900.36,905.45,893.09,1574396160
2002-11-20,914.15,896.74,915.01,894.93,1793685120
2002-11-21,933.76,914.15,935.13,914.15,2396917248
2002-11-22,930.55,933.76,937.28,928.41,1871897344
2002-11-25,932.88,930.55,937.15,923.31,1784882048
2002-11-26,913.31,932.87,932.87,912.1,1741292544
2002-11-27,938.87,913.31,940.41,913.31,1513037952
2002-11-28,938.87,913.31,940.41,913.31,1513037952
2002-11-29,936.31,938.87,941.82,935.58,710318592
2002-12-02,934.53,936.31,954.28,927.72,1758178432
2002-12-03,920.75,934.53,934.53,918.73,1594039936
2002-12-04,917.57,920.75,925.25,909.51,1750961664
2002-12-05,906.55,917.58,921.49,905.9,1386420480
2002-12-06,912.23,906.55,915.48,895.96,1466495360
2002-12-09,892,912.23,912.23,891.97,1402789504
2002-12-10,904.45,892,904.95,892,1352055040
2002-12-11,904.96,904.45,909.94,896.48,1376563328
2002-12-12,901.59,904.96,908.37,897,1355436032
2002-12-13,889.48,901.58,901.58,888.48,1361921152
2002-12-16,910.4,889.48,910.42,889.48,1389299840
2002-12-17,902.99,910.4,911.22,901.74,1334807808
2002-12-18,891.12,902.99,902.99,887.82,1508547072
2002-12-19,884.25,890.02,899.19,880.32,1603716992
2002-12-20,895.75,884.25,897.79,884.25,2128052608
2002-12-23,897.38,895.74,902.43,892.26,1126309760
2002-12-24,892.47,897.38,897.38,892.29,497384096
2002-12-25,892.47,897.38,897.38,892.29,497384096
2002-12-26,889.66,892.47,903.89,887.48,772029952
2002-12-27,875.4,889.66,890.46,873.62,780832896
2002-12-30,879.39,875.4,882.1,870.23,1069566848
2002-12-31,879.82,879.39,881.93,869.45,1090245376
2003-01-01,879.82,879.39,881.93,869.45,1090245376
2003-01-02,909.03,879.82,909.03,879.82,1366914816
2003-01-03,908.59,909.03,911.25,903.07,1245043200
2003-01-06,929.01,908.59,931.77,908.59,1565998976
2003-01-07,922.93,929.01,930.81,919.93,1801458304
2003-01-08,909.93,922.93,922.93,908.32,1587377664
2003-01-09,927.58,909.93,928.31,909.93,1680789248
2003-01-10,927.57,927.58,932.89,917.66,1666047232
2003-01-13,926.26,927.57,935.05,922.05,1519358336
2003-01-14,931.66,926.26,931.66,921.72,1454290944
2003-01-15,918.22,931.66,932.59,916.7,1563598848
2003-01-16,914.6,918.22,926.03,911.98,1614094080
2003-01-17,901.78,914.6,914.6,899.02,1654362112
2003-01-20,901.78,914.6,914.6,899.02,1654362112
2003-01-21,887.62,901.78,906,887.62,1438875264
2003-01-22,878.36,887.62,889.74,877.64,1686813056
2003-01-23,887.34,878.36,890.25,876.89,1773257728
2003-01-24,861.4,887.34,887.34,859.71,1643511680
