Dates,MID Index_Last,MID Index_Open,MID Index_High,MID Index_Low,MID Index_Volume
1992-04-24,140.47,140.53,140.79,140.13,
1992-04-27,139.71,140.47,140.47,139.63,
1992-04-28,138.41,139.71,139.77,137.69,
1992-04-29,140.79,138.41,140.79,138.41,
1992-04-30,143.15,140.79,143.16,140.78,
1992-05-01,142.8,143.15,143.36,142.31,
1992-05-04,144.03,142.8,144.45,142.8,
1992-05-05,144.93,144.03,145.07,144.02,
1992-05-06,145.29,144.93,145.65,144.91,
1992-05-07,144.8,145.29,145.42,144.53,
1992-05-08,144.34,144.8,144.97,144.24,
1992-05-11,145.21,144.34,145.23,144.34,
1992-05-12,144.44,145.21,145.31,144.33,
1992-05-13,143.95,144.44,144.55,143.87,
1992-05-14,142.73,143.95,144.07,142.28,
1992-05-15,142.56,142.73,142.73,141.94,
1992-05-18,142.97,142.56,143.46,142.56,
1992-05-19,143.68,142.97,143.68,142.48,
1992-05-20,143.97,143.68,143.97,143.34,
1992-05-21,142.97,143.97,143.97,142.57,
1992-05-22,143.2,142.97,143.3,142.72,
1992-05-25,143.2,142.97,143.3,142.72,
1992-05-26,142.28,143.2,143.21,142.08,
1992-05-27,142.57,142.28,142.57,142.21,
1992-05-28,142.94,142.57,142.94,142.01,
1992-05-29,144.2,142.94,144.44,142.94,
1992-06-01,145.02,144.2,145.03,143.44,
1992-06-02,145.13,145.02,145.45,144.73,
1992-06-03,145.31,145.13,145.5,144.74,
1992-06-04,144.85,145.31,145.71,144.79,
1992-06-05,144.29,144.85,145.04,143.81,
1992-06-08,143.52,144.29,144.29,143.3,
1992-06-09,141.86,143.52,143.58,141.54,
1992-06-10,140.55,141.86,141.95,140.48,
1992-06-11,140.54,140.55,140.63,139.92,
1992-06-12,141.19,140.54,141.48,140.54,
1992-06-15,140.57,141.19,141.19,140.49,
1992-06-16,139.9,140.57,140.83,139.85,
1992-06-17,137.27,139.9,139.9,137.26,
1992-06-18,136.16,137.27,137.27,136,
1992-06-19,137.25,136.16,137.25,136.16,
1992-06-22,136.03,137.25,137.25,135.12,
1992-06-23,136.91,136.03,137.11,136.03,
1992-06-24,136.51,136.91,136.97,136.47,
1992-06-25,136.02,136.51,136.9,135.84,
1992-06-26,136.13,136.02,136.2,135.74,
1992-06-29,138.64,136.13,138.66,136.13,
1992-06-30,139.86,138.64,139.86,138.64,
1992-07-01,141.53,139.84,141.54,139.67,
1992-07-02,141.13,141.53,142.44,140.84,
1992-07-03,141.13,141.53,142.44,140.84,
1992-07-06,141.21,141.13,141.22,140.4,
1992-07-07,140.26,141.21,141.69,140.01,
1992-07-08,140.02,140.26,140.27,139.55,
1992-07-09,141.63,140.02,141.64,140,
1992-07-10,142.29,141.63,142.37,141.63,
1992-07-13,142.88,142.29,143.02,142.28,
1992-07-14,144.39,142.88,144.43,142.88,
1992-07-15,144.12,144.39,144.67,143.99,
1992-07-16,144.29,144.12,144.29,143.35,
1992-07-17,142.97,144.29,144.29,142.39,
1992-07-20,142.05,142.97,142.97,141.32,
1992-07-21,142.63,142.05,142.77,142.05,
1992-07-22,141.7,142.64,142.64,141.49,
1992-07-23,141.81,141.7,142.04,141.36,
1992-07-24,142.08,141.81,142.15,140.95,
1992-07-27,142.18,142.08,142.23,141.9,
1992-07-28,143.92,142.18,143.92,142.16,
1992-07-29,145.39,143.92,145.42,143.92,
1992-07-30,146.12,145.39,146.12,145.17,
1992-07-31,146.54,146.12,146.62,146.04,
1992-08-03,146.83,146.34,146.83,146.25,
1992-08-04,146.57,146.83,146.96,146.34,
1992-08-05,145.66,146.57,146.57,145.52,
1992-08-06,145.05,145.66,145.66,144.9,
1992-08-07,144.77,145.05,145.53,144.71,
1992-08-10,144.28,144.77,144.77,144.14,
1992-08-11,143.91,144.28,144.6,143.67,
1992-08-12,143.76,143.91,144.2,143.59,
1992-08-13,143.78,143.76,144.11,143.57,
1992-08-14,144.4,143.78,144.44,143.75,
1992-08-17,144.71,144.4,144.85,144.2,
1992-08-18,144.79,144.71,144.8,144.23,
1992-08-19,144.13,144.79,144.93,144.02,
1992-08-20,144.16,144.13,144.22,143.65,
1992-08-21,143.17,144.16,144.99,142.84,
1992-08-24,141.18,143.17,143.17,141.05,
1992-08-25,140.66,141.18,141.18,139.81,
1992-08-26,141.54,140.66,141.59,140.64,
1992-08-27,142.6,141.54,142.78,141.54,
1992-08-28,142.69,142.63,142.86,142.42,
1992-08-31,142.71,142.69,143.03,142.33,
1992-09-01,143.34,142.71,143.35,142.69,
1992-09-02,144.42,143.34,144.42,143.31,
1992-09-03,144.77,144.42,145.13,144.42,
1992-09-04,144.43,144.77,144.77,144.32,
1992-09-07,144.43,144.77,144.77,144.32,
1992-09-08,143.58,144.43,144.43,143.51,
1992-09-09,144.07,143.58,144.07,143.4,
1992-09-10,145.36,144.07,145.4,144.08,
1992-09-11,145.79,145.36,145.98,145.36,
1992-09-14,148.04,145.79,148.06,145.79,
1992-09-15,146.83,148.04,148.03,146.42,
1992-09-16,146.64,146.83,147.04,145.53,
1992-09-17,146.46,146.64,147.12,146.28,
1992-09-18,146.43,146.29,146.43,145.82,
1992-09-21,146.49,146.43,146.49,146.03,
1992-09-22,145.47,146.49,146.5,145.3,
1992-09-23,145.16,145.47,145.55,144.77,
1992-09-24,145.82,145.16,145.84,145.18,
1992-09-25,143.57,145.82,145.85,143.26,
1992-09-28,143.23,143.57,143.56,142.87,
1992-09-29,143.82,143.23,143.82,142.99,
1992-09-30,144.48,143.82,144.48,143.8,
1992-10-01,143.73,144.48,144.5,143.64,
1992-10-02,142.04,143.73,143.73,141.97,
1992-10-05,140.5,142.04,142.04,137.41,
1992-10-06,141.72,140.5,141.76,140.5,
1992-10-07,141.17,141.72,142.12,141.08,
1992-10-08,141.95,141.17,141.96,141.26,
1992-10-09,140.94,141.95,141.97,140.8,
1992-10-12,141.68,140.94,141.68,140.97,
1992-10-13,142.42,141.68,142.68,141.68,
1992-10-14,142.52,142.42,142.96,142.21,
1992-10-15,142.91,142.52,142.91,142.16,
1992-10-16,143.48,142.91,143.56,142.77,
1992-10-19,145.39,143.48,145.4,143.44,
1992-10-20,145.67,145.39,146.44,145.39,
1992-10-21,145.85,145.67,145.91,145.41,
1992-10-22,145.5,145.85,145.92,145.27,
1992-10-23,145.83,145.5,145.89,145.44,
1992-10-26,146.1,145.83,146.14,145.45,
1992-10-27,145.7,146.1,146.35,145.57,
1992-10-28,146.64,145.7,146.71,145.66,
1992-10-29,147.75,146.64,147.75,146.64,
1992-10-30,147.7,147.75,147.98,147.24,
1992-11-02,148.48,147.7,148.48,147.22,
1992-11-03,148.02,148.48,148.55,147.7,
1992-11-04,147.82,148.03,148.2,147.59,
1992-11-05,149.02,147.82,149.02,147.93,
1992-11-06,149.6,149.02,149.6,148.79,
1992-11-09,150.58,149.6,150.58,149.32,
1992-11-10,151.34,150.58,151.49,150.57,
1992-11-11,152.62,151.34,152.72,151.21,
1992-11-12,152.28,152.62,152.74,152.04,
1992-11-13,152.73,152.28,152.73,151.98,
1992-11-16,151.82,152.73,152.75,151.75,
1992-11-17,150.63,151.82,151.83,150.55,
1992-11-18,151.84,150.63,151.85,150.58,
1992-11-19,152.51,151.84,152.69,151.84,
1992-11-20,153.27,152.51,153.43,152.46,
1992-11-23,152.73,153.26,153.26,152.44,
1992-11-24,153.95,152.73,154.06,152.64,
1992-11-25,154.48,153.95,154.48,153.95,
1992-11-26,154.48,153.95,154.48,153.95,
1992-11-27,154.81,154.48,155.21,154.48,
1992-11-30,155.62,154.81,155.63,154.71,
1992-12-01,156.29,155.62,156.32,155.05,
1992-12-02,155.74,156.29,156.4,155.51,
1992-12-03,156.04,155.75,156.08,155.46,
1992-12-04,156.74,156.04,156.78,156.04,
1992-12-07,157.81,156.74,157.81,156.74,
1992-12-08,157.94,157.81,157.94,157.29,
1992-12-09,156.69,157.94,157.94,156.46,
1992-12-10,156.31,156.69,156.79,155.89,
1992-12-11,156.33,156.31,156.33,155.87,
1992-12-14,156.16,156.34,156.47,156.03,
1992-12-15,155.77,156.16,156.16,155.17,
1992-12-16,155.07,155.77,155.97,154.9,
1992-12-17,156.96,155.07,156.96,155.07,
1992-12-18,157.66,156.96,157.73,156.96,
1992-12-21,157.3,157.66,157.7,157.06,
1992-12-22,157.43,157.3,157.46,156.84,
1992-12-23,157.31,157.43,157.51,156.9,
1992-12-24,157.37,157.31,157.37,156.93,
1992-12-25,157.37,157.31,157.37,156.93,
1992-12-28,157.81,157.37,157.82,157.23,
1992-12-29,158.79,157.82,158.97,157.77,
1992-12-30,159.28,158.79,159.28,158.74,
1992-12-31,160.55,159.28,160.57,159.26,
1993-01-01,160.55,159.28,160.57,159.26,
1993-01-04,159.08,160.56,160.56,158.94,53171824
1993-01-05,158.82,159.08,159.09,158.35,63003200
1993-01-06,159.16,158.82,159.2,158.43,80203488
1993-01-07,158.02,159.16,159.51,157.83,82114816
1993-01-08,157.43,158.02,158.03,156.34,68096304
1993-01-11,158.24,157.43,158.24,157.12,55421072
1993-01-12,158.02,158.24,158.39,157.44,68678528
1993-01-13,159.3,158.02,159.3,157.73,78017904
1993-01-14,160.9,159.3,160.9,159.3,88292704
1993-01-15,161.69,160.9,161.92,160.76,75955552
1993-01-18,161.52,161.69,161.69,161.17,73980976
1993-01-19,161.66,161.52,161.88,161.08,74216432
1993-01-20,161.57,161.66,162,161.23,77597488
1993-01-21,162.15,161.57,162.15,161.25,78398208
1993-01-22,162.9,162.15,163.16,162.13,71104096
1993-01-25,164.23,162.9,164.38,162.86,77382800
1993-01-26,164.02,164.23,164.93,163.81,85456656
1993-01-27,162.16,164.02,164.04,161.7,75293520
1993-01-28,161.64,162.16,162.21,161.45,75904304
1993-01-29,162.35,161.64,162.35,161.64,67199344
1993-02-01,163.5,162.35,163.52,162.35,65707296
1993-02-02,164.31,163.5,164.31,163.42,80877840
1993-02-03,165.45,164.31,165.58,164.31,81369696
1993-02-04,166.76,165.45,166.78,165.45,82300368
1993-02-05,165.32,166.76,166.76,165.09,89725984
1993-02-08,165.02,165.32,165.6,164.94,71484400
1993-02-09,163.73,165.02,165.11,163.47,77463376
1993-02-10,164.15,163.73,164.15,163.42,77424336
1993-02-11,163.99,164.15,164.45,163.93,71248736
1993-02-12,162.8,163.99,164,162.69,59841648
1993-02-15,162.8,163.99,164,162.69,59841648
1993-02-16,157.94,162.8,162.8,157.62,94572272
1993-02-17,156.26,157.93,157.99,155.7,91453008
1993-02-18,156.68,156.26,158.28,155.11,86282928
1993-02-19,157.05,156.68,157.22,156.51,81031856
1993-02-22,155.71,157.05,156.84,155.41,108537616
1993-02-23,155.81,155.71,156.17,155.02,90617328
1993-02-24,158.48,155.81,158.48,155.61,90617328
1993-02-25,159.64,158.47,159.64,158.45,74786384
1993-02-26,159.77,159.64,159.84,159.28,66347696
1993-03-01,160.24,159.93,160.54,159.93,55827184
1993-03-02,161.41,160.25,161.41,160.05,63889024
1993-03-03,162.88,161.41,162.93,161.41,75228880
1993-03-04,162.19,162.88,162.88,161.77,79430000
1993-03-05,162.4,162.19,162.78,161.88,70289280
1993-03-08,163.38,162.4,163.48,162.37,68444064
1993-03-09,163.62,163.38,163.95,163.37,73499584
1993-03-10,164.75,163.62,164.76,163.61,67542960
1993-03-11,164.53,164.75,165.03,164.42,71924144
1993-03-12,163.48,164.53,164.53,162.44,65604384
1993-03-15,164.2,163.48,164.2,163.48,55852656
1993-03-16,163.87,164.2,164.26,163.58,62009792
1993-03-17,162.47,163.87,163.88,162.28,70422416
1993-03-18,163.51,162.47,163.51,162.47,71612768
1993-03-19,162.59,163.51,163.79,162.35,68380144
1993-03-22,161.38,162.59,162.59,160.89,71902496
1993-03-23,161.21,161.38,161.82,161.19,64574832
1993-03-24,160.73,161.16,161.45,160.47,71349216
1993-03-25,162.32,160.73,162.33,160.73,63736896
1993-03-26,162.7,162.32,162.9,162.32,54826960
1993-03-29,162.67,162.7,163.1,162.55,54481376
1993-03-30,163.53,162.67,163.54,162.63,59570272
1993-03-31,165.01,163.53,165.01,163.53,85498928
1993-04-01,164.12,164.97,164.97,163.83,69303152
1993-04-02,160.74,164.12,164.12,160.68,69602688
1993-04-05,160.83,160.74,161.05,160.03,61922256
1993-04-06,159.39,160.83,161.17,159.3,75312656
1993-04-07,160.16,159.39,160.28,159.25,72288448
1993-04-08,159.62,160.16,160.31,159.4,77013824
1993-04-09,159.62,160.16,160.31,159.4,77013824
1993-04-12,160.93,159.62,160.94,159.62,64929664
1993-04-13,162.29,160.93,162.51,160.93,83603040
1993-04-14,162.4,162.29,162.4,161.88,80318864
1993-04-15,161.62,162.4,162.4,161.15,75420928
1993-04-16,161.3,161.62,161.75,161.11,73637440
1993-04-19,161.11,161.3,161.43,160.67,69900048
1993-04-20,160.4,161.1,161.16,159.35,91587056
1993-04-21,160.74,160.4,160.74,159.8,83576288
1993-04-22,160.12,160.74,161.33,160.06,75365424
1993-04-23,158.92,160.12,160.15,158.76,67294176
1993-04-26,156.62,158.92,159.01,156.62,66487792
1993-04-27,158.02,156.62,158.03,156.39,78722656
1993-04-28,158.86,158.02,158.95,158.02,71429904
1993-04-29,158.98,158.86,159.02,158.25,59709072
1993-04-30,160.45,159.03,160.75,159.02,70489760
1993-05-03,161.49,160.45,161.56,160.28,63804000
1993-05-04,163.06,161.49,163.06,161.49,84153376
1993-05-05,164.12,163.06,164.32,162.79,86252528
1993-05-06,163.42,164.12,164.37,163.27,75687344
1993-05-07,163.25,163.42,163.53,163.03,64569328
1993-05-10,163.91,163.25,164.04,163.25,58366144
1993-05-11,164,163.91,164.01,163.39,53942832
1993-05-12,164.03,164,164.14,163.44,64946928
1993-05-13,162.6,164.03,164.04,162.49,70426912
1993-05-14,162.16,162.54,162.54,161.77,53001824
1993-05-17,161.95,162.16,162.28,161.44,52126288
1993-05-18,162.42,161.95,162.54,161.91,66288848
1993-05-19,163.98,162.42,164.02,161.48,87930272
1993-05-20,165.62,163.98,165.69,163.98,84079056
1993-05-21,165.23,165.62,165.95,164.81,72240368
1993-05-24,165.22,165.23,165.23,164.66,55293296
1993-05-25,166.1,165.22,166.11,164.86,75418992
1993-05-26,167.83,166.1,167.83,165.75,74779984
1993-05-27,167.59,167.83,168.3,167.29,74487568
1993-05-28,167.42,167.59,167.6,166.15,51059504
1993-05-31,167.42,167.59,167.6,166.15,51059504
1993-06-01,167.77,167.42,168.07,166.91,59103152
1993-06-02,167.43,167.77,167.84,166.97,73094096
1993-06-03,167.17,167.43,167.57,166.64,64692464
1993-06-04,165.67,167.17,167.17,165.55,64843904
1993-06-07,163.71,165.67,165.73,163.48,63284144
1993-06-08,162.33,163.71,163.71,162.33,65876464
1993-06-09,163.24,162.33,163.77,162.33,58747792
1993-06-10,162.71,163.24,163.47,162.38,60667168
1993-06-11,163.55,162.71,163.76,162.71,60141424
1993-06-14,164.08,162.72,164.1,163.54,60290480
1993-06-15,164.26,164.08,164.69,164.08,62448944
1993-06-16,164.51,164.26,164.52,164.09,68558480
1993-06-17,164.68,164.51,164.83,164.48,70869632
1993-06-18,163.45,164.72,164.79,163.45,60903792
1993-06-21,163.73,163.45,163.81,163.33,58732576
1993-06-22,163.78,163.73,164.08,163.57,60587264
1993-06-23,163.54,163.78,164.08,163.45,64892736
1993-06-24,164.09,163.54,164.1,163.24,63913296
1993-06-25,165.43,164.09,165.43,164.09,61434704
1993-06-28,167.77,165.43,167.77,165.43,65995440
1993-06-29,167.67,167.77,168.01,167.39,69510336
1993-06-30,168.01,167.67,168.49,167.61,66785328
1993-07-01,168.41,168.01,168.41,167.93,66496128
1993-07-02,167.98,168.41,168.43,167.41,46286128
1993-07-05,167.98,168.41,168.43,167.41,46286128
1993-07-06,167.38,167.98,168.18,167.03,56112832
1993-07-07,166.71,167.38,167.38,166.52,64407632
1993-07-08,167.01,166.71,167.18,166.31,67909152
1993-07-09,167.42,167.01,167.46,166.9,60289104
1993-07-12,167.54,167.42,167.69,167.22,53147536
1993-07-13,167.66,167.54,167.96,167.42,83380240
1993-07-14,167.71,167.66,167.99,167.52,89719824
1993-07-15,167.21,167.71,167.71,166.99,88906928
1993-07-16,166.09,167.21,167.21,165.83,68567664
1993-07-19,164.99,165.91,165.98,164.77,57367424
1993-07-20,165.27,164.99,165.41,164.57,70131104
1993-07-21,164.86,165.27,165.37,164.69,69021664
1993-07-22,164.1,164.86,165.02,164.04,61436656
1993-07-23,164.89,164.1,164.98,164.1,61144560
1993-07-26,166.61,164.89,166.7,164.89,64173872
1993-07-27,166.2,166.61,166.86,165.93,70331440
1993-07-28,166.91,166.2,166.91,166.18,87810176
1993-07-29,167.51,166.91,167.56,166.91,90822592
1993-07-30,167.44,167.51,167.51,167.11,79195056
1993-08-02,168.29,167.44,168.29,167.44,66357200
1993-08-03,168.74,168.29,168.74,168.29,70007824
1993-08-04,169.02,168.74,169.18,168.47,68592256
1993-08-05,168.56,169.02,169.4,168.43,69298896
1993-08-06,169.01,168.56,169.09,168.53,64589856
1993-08-09,169.89,169.01,170.01,169.01,65150032
1993-08-10,169.92,169.89,169.95,169.5,66909568
1993-08-11,169.72,169.92,169.92,169.37,86298112
1993-08-12,169.71,169.72,170.05,168.78,77782256
1993-08-13,169.32,169.38,169.51,169.24,67252688
1993-08-16,170.29,169.32,170.31,169.32,63218832
1993-08-17,171.56,170.29,171.56,170.23,67215856
1993-08-18,172.37,171.64,172.86,171.61,81906240
1993-08-19,171.75,172.37,172.41,171.75,72968880
1993-08-20,172.1,171.75,172.11,171.71,65608144
1993-08-23,172.25,172.1,172.27,171.83,57620576
1993-08-24,173.48,172.25,173.49,172.19,67951280
1993-08-25,173.53,173.48,173.98,173.28,73160848
1993-08-26,172.79,173.53,173.53,172.29,70718032
1993-08-27,172.59,172.79,172.79,172.36,55050624
1993-08-30,173.18,172.59,173.3,172.55,56126176
1993-08-31,174,173.18,174.03,173.18,70112160
1993-09-01,174.29,174,174.61,173.82,69168496
1993-09-02,174.51,174.29,175.01,174.29,75295744
1993-09-03,174.37,174.51,174.63,173.87,52278384
1993-09-06,174.37,174.51,174.63,173.87,52278384
1993-09-07,172.13,174.37,174.37,172.08,69085360
1993-09-08,170,172.13,172.13,169.09,97385616
1993-09-09,171.51,170,171.59,170,75254752
1993-09-10,172.84,171.51,173.06,171.51,67383856
1993-09-13,172.2,172.84,173.01,172.2,62628720
1993-09-14,170.97,172.2,172.2,170.42,71831344
1993-09-15,171.39,170.97,171.39,170.22,76016176
1993-09-16,171.97,171.39,171.97,171.38,57953776
1993-09-17,171.44,171.97,171.97,170.94,62884400
1993-09-20,171.06,171.44,172.02,171,63509712
1993-09-21,170.35,171.06,171.32,169.58,74395872
1993-09-22,172.14,170.35,172.14,170.35,72866288
1993-09-23,173.28,172.14,173.35,172.14,87941392
1993-09-24,173.87,173.28,173.9,173.14,77480448
1993-09-27,174.93,173.87,174.93,173.87,69848640
1993-09-28,175.39,174.94,175.44,174.74,71911024
1993-09-29,175.74,175.39,176.04,175.39,83653808
1993-09-30,175.6,175.74,176,175.33,79430032
1993-10-01,175.73,175.6,175.74,175.27,77436640
1993-10-04,175.62,175.73,175.83,175.39,58474240
1993-10-05,175.12,175.62,176.17,174.73,94382224
1993-10-06,175.03,175.12,175.68,174.91,79169088
1993-10-07,174.21,175.03,175.15,174.01,68836048
1993-10-08,174.01,174.21,174.64,173.14,69239856
1993-10-11,174.56,174.01,174.67,174.01,56938992
1993-10-12,176.1,174.56,176.13,174.56,85915344
1993-10-13,176.49,176.1,176.49,175.84,94922608
1993-10-14,177.27,176.49,177.46,176.39,86374928
1993-10-15,177.84,177.27,178.05,177.27,83129840
1993-10-18,176.57,177.84,177.95,176.52,84827072
1993-10-19,174.22,176.61,176.61,174.02,85982128
1993-10-20,173.53,174.22,174.87,173.27,86299152
1993-10-21,173.99,173.53,173.99,172.93,82623456
1993-10-22,173.86,173.99,174.71,173.43,90204752
1993-10-25,173.38,173.86,174.16,172.78,75910688
1993-10-26,173.02,173.38,173.41,172.42,75598800
1993-10-27,174.08,173.02,174.08,172.96,71256688
1993-10-28,174.81,174.08,174.82,174.03,76148832
1993-10-29,175.91,174.81,175.91,174.59,61489728
1993-11-01,176.43,175.91,176.43,175.4,66788544
1993-11-02,176.2,176.42,176.63,175.35,79676144
1993-11-03,173.35,176.2,176.23,172.95,93376272
1993-11-04,170.59,173.35,173.44,170.47,90821808
1993-11-05,171.37,170.59,171.37,168.79,86773520
1993-11-08,172.83,171.37,172.97,171.37,75949024
1993-11-09,173.61,172.83,174.55,172.83,79667792
1993-11-10,174.86,173.61,174.87,173.41,77125136
1993-11-11,174.9,174.86,175.5,174.78,82484048
1993-11-12,175.79,174.9,175.8,174.9,83835248
1993-11-15,174.55,175.79,175.79,174.42,64060576
1993-11-16,174.46,174.55,174.56,173.36,77847008
1993-11-17,173.13,174.46,174.8,172.82,73762320
1993-11-18,172.31,173.13,173.14,171.96,72440592
1993-11-19,171.95,172.31,172.31,171.36,69946416
1993-11-22,169.03,171.95,171.95,168.71,69454224
1993-11-23,170.88,169.03,170.91,169.03,67346128
1993-11-24,172.05,170.95,172.07,170.91,59939856
1993-11-25,172.05,170.95,172.07,170.91,59939856
1993-11-26,172.52,172.26,172.58,172.16,18775808
1993-11-29,172.2,172.52,173.01,172.17,65488048
1993-11-30,171.69,172.2,172.41,171.67,75854144
1993-12-01,173.82,171.71,173.82,171.69,79901648
1993-12-02,173.88,173.82,173.94,173.19,69816560
1993-12-03,175.35,173.88,175.36,173.88,85548176
1993-12-06,175.75,175.35,175.75,174.71,74148368
1993-12-07,175.42,175.75,175.74,175.07,69426832
1993-12-08,175.25,175.42,175.42,175,63085056
1993-12-09,174,175.25,175.27,174,61650832
1993-12-10,174.42,174,174.42,173.75,52775840
1993-12-13,174.48,174.42,174.48,173.59,61092592
1993-12-14,173.36,174.48,174.48,173.18,60853696
1993-12-15,173.33,173.36,173.57,173.22,64867168
1993-12-16,173.44,173.33,174.03,173.44,76016272
1993-12-17,174.96,173.44,175.16,173.44,89100432
1993-12-20,175.17,174.96,175.52,174.81,60211920
1993-12-21,174.09,175.17,175.17,173.82,59219488
1993-12-22,174.52,174.09,174.53,173.73,67738000
1993-12-23,175.72,174.52,175.74,174.05,50476816
1993-12-24,175.72,174.52,175.74,174.05,50476816
1993-12-27,176.46,175.72,176.46,175.58,42304944
1993-12-28,177.76,176.46,177.77,176.41,51560080
1993-12-29,178.6,177.76,178.6,177.65,53685872
1993-12-30,178.8,178.6,178.81,178.07,43525216
1993-12-31,179.37,178.8,179.44,178.45,40842064
1994-01-03,177.73,179.38,179.38,177.13,59755440
1994-01-04,177.31,177.73,177.85,176.99,80478608
1994-01-05,178.32,177.31,178.32,177.2,84960064
1994-01-06,178.21,178.32,178.71,177.8,92570032
1994-01-07,178.81,178.21,178.87,177.82,79218736
1994-01-10,179.47,178.81,179.75,178.73,75020928
1994-01-11,179.09,179.47,179.47,178.79,84961216
1994-01-12,179.15,179.09,179.57,178.52,76282944
1994-01-13,179.53,179.15,179.56,178.8,68459328
1994-01-14,180.3,179.53,180.6,179.53,74119760
1994-01-17,180.7,180.3,180.79,180.02,67460560
1994-01-18,180.39,180.7,180.87,180.38,83797152
1994-01-19,179.74,180.39,180.39,179.27,79264880
1994-01-20,180.11,179.74,180.11,179.66,86854800
1994-01-21,179.81,180.11,180.5,179.66,83659216
1994-01-24,179.17,179.81,180.02,178.91,73669264
1994-01-25,178.25,179.17,179.17,177.81,78000000
1994-01-26,179.05,178.25,179.07,178.1,70000000
1994-01-27,180.64,179.05,180.72,179.05,70661184
1994-01-28,182.05,180.64,182.06,180.64,75834416
1994-01-31,183.31,182.05,183.5,182.02,78694272
1994-02-01,183.22,183.31,183.33,182.58,76814528
1994-02-02,184,183.22,184.06,183.14,77137968
1994-02-03,183.77,184,184.08,183.07,70529904
1994-02-04,179.03,183.77,183.87,178.97,95935520
1994-02-07,179.23,179.03,179.37,177.42,90689552
1994-02-08,180.36,179.23,180.39,179.17,90216656
1994-02-09,181.47,180.36,181.48,180.32,87598400
1994-02-10,180.48,181.47,181.86,180.36,83967056
1994-02-11,179.62,180.48,180.49,179.23,52187440
1994-02-14,180.31,179.62,180.74,179.69,62695552
1994-02-15,181.2,180.31,181.29,180.3,72452048
1994-02-16,181.1,181.2,181.55,180.73,74011952
1994-02-17,180.65,181.1,182.19,180.44,79116944
1994-02-18,180.03,180.65,180.82,179.45,58623840
1994-02-21,180.03,180.65,180.82,179.45,58623840
1994-02-22,180.71,180.03,180.75,179.45,56478864
1994-02-23,180.56,180.71,181.09,180.32,67793744
1994-02-24,178.59,180.56,180.56,178.29,71444336
1994-02-25,179.06,178.59,179.25,178.59,60459952
1994-02-28,180.32,179.21,180.79,179.21,69670848
1994-03-01,180.18,180.31,180.73,179.13,75340032
1994-03-02,179.35,180.18,180.18,176.77,99710176
1994-03-03,179.59,179.35,179.83,179.23,90906416
1994-03-04,180.5,179.59,180.58,179.44,80202976
1994-03-07,182.38,180.52,182.38,180.52,74693264
1994-03-08,181.38,182.38,182.38,181.22,72555392
1994-03-09,181.08,181.38,181.79,180.54,83608752
1994-03-10,180.37,181.08,181.25,179.79,71247712
1994-03-11,180.98,180.37,181.09,179.9,64309584
1994-03-14,181.56,180.99,181.63,180.99,57094928
1994-03-15,181.57,181.56,182.54,181.56,57094928
1994-03-16,183.01,181.57,183.08,181.57,57094928
1994-03-17,184.16,183.01,184.35,183.01,78832688
1994-03-18,184.79,184.16,184.95,184.16,77562112
1994-03-21,183.65,184.69,184.69,183.12,59793360
1994-03-22,183.04,183.65,183.69,183.04,59793360
1994-03-23,183.39,183.04,183.71,183.04,69570464
1994-03-24,181.09,183.39,183.39,180.56,72168816
1994-03-25,180.4,181.09,181.17,180.24,64826832
1994-03-28,178.32,180.42,180.42,177.32,76160816
1994-03-29,174.75,178.32,178.47,174.55,70521360
1994-03-30,172.08,174.75,174.75,171.27,93165232
1994-03-31,171.72,172.08,172.28,168.61,93454592
1994-04-01,171.72,172.08,172.28,168.61,93454592
1994-04-04,169.21,171.53,171.53,167.63,71677360
1994-04-05,173.69,169.21,173.77,169.21,84762736
1994-04-06,173.95,173.69,174.46,172.97,71390944
1994-04-07,175.19,173.95,175.19,173.74,62543472
1994-04-08,173.67,175.19,175.2,173.28,60465296
1994-04-11,173.81,173.72,174.19,173.42,55602160
1994-04-12,172.23,173.81,173.96,171.95,71161056
1994-04-13,170.13,172.27,172.68,169.58,86015520
1994-04-14,170.33,170.13,170.79,169.06,79566672
1994-04-15,171.49,170.33,171.5,170.33,61979024
1994-04-18,170.27,171.54,171.87,169.73,59042416
1994-04-19,168.18,170.27,170.28,167.28,72649200
1994-04-20,166.41,168.18,169.08,166,81613248
1994-04-21,169.65,166.41,169.7,166.41,93642576
1994-04-22,170.33,169.65,170.65,169.59,84335472
1994-04-25,171.87,170.36,171.89,170.31,57094912
1994-04-26,172.26,171.87,172.26,171.68,74560864
1994-04-27,172.26,171.87,172.26,171.68,74560864
1994-04-28,171.51,172.26,172.56,171.17,73645872
1994-04-29,172.73,171.51,172.73,171.27,63584032
1994-05-02,173.71,172.73,173.73,172.3,59228160
1994-05-03,173.36,173.71,174.02,173.12,66248320
1994-05-04,173.39,173.36,173.74,172.98,60994016
1994-05-05,173.28,173.39,173.71,173.22,62968144
1994-05-06,171.13,173.28,173.28,170.2,65330048
1994-05-09,167.98,171.11,171.11,167.96,68687808
1994-05-10,168.35,167.98,169.36,167.92,87295952
1994-05-11,166.41,168.35,168.54,166.26,87295952
1994-05-12,166.27,166.41,167.31,166.16,82890976
1994-05-13,165.93,166.27,166.67,165.37,73706864
1994-05-16,164.82,165.9,165.94,164.69,60438256
1994-05-17,165.48,164.82,165.5,163.8,93137920
