Dates,BCOMTR Index_Last,BCOMTR Index_Open,BCOMTR Index_High,BCOMTR Index_Low
2013-01-24,283.8524,283.9038,284.511,283.3016
2013-01-25,283.023,283.7911,283.8901,282.438
2013-01-28,282.7895,282.6177,282.9912,281.8562
2013-01-29,283.6896,282.3862,284.0356,282.3862
2013-01-30,287.6875,285.921,287.7985,285.6481
2013-01-31,286.5446,287.4192,287.4366,285.4019
2013-02-01,287.5385,287.4657,289.1132,287.3323
2013-02-04,286.6229,287.0319,287.889,286.1319
2013-02-05,287.4807,287.3379,287.7337,286.6052
2013-02-06,286.5991,286.465,287.1503,285.8325
2013-02-07,284.0982,286.8955,287.056,284.0641
2013-02-08,284.1589,284.8968,286.2223,284.0938
2013-02-11,282.7584,282.8895,282.987,281.7003
2013-02-12,282.2509,283.072,283.1371,281.8526
2013-02-13,282.7221,282.0709,283.1703,282.0018
2013-02-14,280.9492,282.6358,282.7147,280.336
2013-02-15,280.1175,280.8962,281.3395,279.3314
2013-02-18,280.1175,280.8962,281.3395,279.3314
2013-02-19,280.2102,280.0174,280.4529,279.0351
2013-02-20,278.5294,280.1176,280.3076,277.3716
2013-02-21,275.3639,276.3716,276.5514,275.2413
2013-02-22,275.0775,276.4089,276.5222,274.9433
2013-02-25,275.9442,277.4972,277.5346,275.5081
2013-02-26,275.8638,274.9532,276.1419,274.6712
2013-02-27,274.8713,275.9134,276.9303,274.794
2013-02-28,274.8341,274.8987,275.8507,274.4811
2013-03-01,273.2232,272.7292,273.941,272.5685
2013-03-04,273.5902,273.3131,273.8574,272.6418
2013-03-05,274.7038,274.9707,275.6412,274.3059
2013-03-06,272.6294,274.3948,274.5512,272.4332
2013-03-07,275.2585,272.9672,275.2735,272.9278
2013-03-08,276.222,274.8548,276.2555,274.4735
2013-03-11,276.5468,275.5777,276.8358,275.1531
2013-03-12,277.2555,276.8707,278.4714,276.8192
2013-03-13,276.3045,277.2648,277.8927,275.7032
2013-03-14,278.2014,276.0421,278.394,275.8295
2013-03-15,278.4663,279.4833,279.8624,278.0782
2013-03-18,276.7689,276.7543,277.5244,276.2139
2013-03-19,276.4817,276.9274,277.6662,276.0889
2013-03-20,278.0132,277.3754,278.0246,276.0761
2013-03-21,277.744,278.1151,278.7381,276.9661
2013-03-22,277.7557,278.0841,278.5309,276.9103
2013-03-25,277.3219,277.7702,278.6485,277.1492
2013-03-26,278.7551,277.8523,278.9588,277.4407
2013-03-27,280.4182,278.4605,280.8424,278.4174
2013-03-28,276.686,279.9391,280.3899,275.8313
2013-03-29,276.686,279.9391,280.3899,275.8313
2013-04-01,274.4348,274.489,275.9313,273.7774
2013-04-02,272.7535,274.766,274.9565,272.1674
2013-04-03,269.5497,272.2787,272.7161,268.7482
2013-04-04,268.9745,269.5087,269.6445,267.7893
2013-04-05,269.865,268.356,270.2051,268.0478
2013-04-08,270.6906,271.7924,271.9371,269.9896
2013-04-09,272.3091,271.1585,272.4731,270.5726
2013-04-10,271.7601,272.043,273.4546,271.5604
2013-04-11,271.7521,271.8228,272.6759,271.2897
2013-04-12,269.4059,270.5023,270.753,268.1689
2013-04-15,261.5225,264.483,264.7014,261.3156
2013-04-16,263.8755,262.5005,263.9134,261.5745
2013-04-17,262.2957,262.4285,262.8948,261.6369
2013-04-18,264.8823,263.4678,265.3255,262.2387
2013-04-19,264.6917,264.9594,265.2181,263.8592
2013-04-22,263.5847,264.594,264.9846,262.5006
2013-04-23,261.8303,262.5271,263.1486,261.7035
2013-04-24,262.8812,262.9754,263.5595,262.426
2013-04-25,266.9213,264.3268,267.3459,264.278
2013-04-26,265.5143,266.0957,266.2361,264.2048
2013-04-29,270.4771,267.3337,270.641,267.1202
2013-04-30,268.9637,269.9427,270.1598,268.6441
2013-05-01,264.3266,266.6015,266.6015,264.2071
2013-05-02,264.8704,266.0526,266.6323,263.484
2013-05-03,267.9307,266.7425,268.6225,266.6494
2013-05-06,267.087,267.369,267.459,266.418
2013-05-07,265.7373,266.2749,266.4276,264.7947
2013-05-08,267.5695,266.99,268.1362,266.2901
2013-05-09,268.4686,266.4685,268.4686,266.2433
2013-05-10,265.5707,266.498,266.5917,264.2701
2013-05-13,266.0817,265.2671,267.0539,265.0544
2013-05-14,265.5215,265.5151,265.965,264.8873
2013-05-15,264.2728,263.8754,264.8234,262.9676
2013-05-16,263.4799,263.4807,264.1712,262.7963
2013-05-17,265.0817,264.4712,265.1207,263.3389
2013-05-20,266.6871,265.377,266.9389,264.8123
2013-05-21,266.4669,266.3055,266.7747,265.1075
2013-05-22,266.32,267.1894,267.9727,265.7383
2013-05-23,266.8196,265.3317,267.379,264.3201
2013-05-24,265.6384,266.3002,266.3934,265.2043
2013-05-27,265.6384,266.3002,266.3934,265.2043
2013-05-28,266.5421,266.4859,267.4176,266.0412
2013-05-29,265.3801,266.2755,266.4567,264.4794
2013-05-30,264.3058,265.1587,265.3631,263.8918
2013-05-31,262.9314,264.0141,264.2029,262.835
2013-06-03,265.3208,265.0504,265.6585,264.0968
2013-06-04,265.9586,264.7039,266.5418,264.4514
2013-06-05,266.0461,266.5197,267.6078,265.9099
2013-06-06,265.1912,265.6237,265.7173,264.7372
2013-06-07,264.2791,265.9592,266.1352,263.5503
2013-06-10,262.8557,263.2141,263.5182,262.7337
2013-06-11,261.5583,260.9846,261.7187,260.3481
2013-06-12,261.894,262.153,262.3629,261.3418
2013-06-13,261.8319,260.8182,261.9501,260.4873
2013-06-14,262.4192,262.4157,263.428,262.112
2013-06-17,263.2063,262.3674,263.6394,261.8849
2013-06-18,263.4764,262.7493,263.6057,262.7033
2013-06-19,265.6436,264.1481,266.0554,263.6927
2013-06-20,257.7679,260.6735,260.6916,257.542
2013-06-21,256.189,258.3005,258.3104,256.0443
2013-06-24,254.4622,254.7942,255.238,253.8173
2013-06-25,254.4412,256.1898,256.3357,254.0679
2013-06-26,253.0962,253.3931,253.8822,252.5206
2013-06-27,252.2707,253.2545,253.9121,251.7331
2013-06-28,250.5353,252.6651,252.6752,250.4797
2013-07-01,252.4021,251.8404,252.7757,251.7057
2013-07-02,253.5746,253.3023,253.9835,252.8163
2013-07-03,255.2414,254.7586,255.3443,254.2585
2013-07-04,255.2414,254.7586,255.3443,254.2585
2013-07-05,252.6958,254.1674,254.3856,252.272
2013-07-08,255.4889,253.9904,255.7344,253.8612
2013-07-09,256.1903,255.7182,256.2738,254.8164
2013-07-10,258.2624,257.6753,258.5728,257.5229
2013-07-11,258.8775,259.3627,259.9513,257.6946
2013-07-12,258.5547,258.8725,259.6843,258.3875
2013-07-15,258.4032,257.3603,258.4818,256.7939
2013-07-16,259.7859,260.0589,260.412,259.2263
2013-07-17,258.4972,259.1391,259.6813,258.0737
2013-07-18,260.6496,258.3991,261.0277,258.3963
2013-07-19,260.9999,260.9689,261.429,260.5176
2013-07-22,261.4092,261.4885,262.0509,260.8653
2013-07-23,261.0431,260.5131,261.5438,260.319
2013-07-24,258.6537,260.9138,261.2952,258.2425
2013-07-25,257.2218,257.6517,258.3075,256.425
2013-07-26,254.8727,256.2711,256.2711,254.6464
2013-07-29,253.9728,254.6862,254.8236,253.441
2013-07-30,252.1584,252.9079,253.7952,251.7685
2013-07-31,253.9487,252.6065,254.0198,251.7798
2013-08-01,254.1591,255.4242,255.7641,253.7404
2013-08-02,252.9981,253.7543,254.7447,252.8181
2013-08-05,251.6577,251.4433,251.9922,251.1174
2013-08-06,250.1628,252.0818,252.1154,249.9996
2013-08-07,249.0733,249.5648,249.8235,248.8168
2013-08-08,251.6698,250.7491,251.8761,249.5981
2013-08-09,252.7775,252.7528,253.418,252.1203
2013-08-12,256.1239,253.1154,256.7781,253.1154
2013-08-13,255.7629,256.1243,257.8346,255.5322
2013-08-14,257.6584,255.7633,257.7091,255.2506
2013-08-15,260.7475,257.6588,260.8724,257.2476
2013-08-16,260.8958,260.7479,261.5145,260.1747
2013-08-19,262.0985,260.897,262.7742,260.897
2013-08-20,260.6608,262.0989,262.0989,259.9561
2013-08-21,259.8195,260.6612,261.2319,259.6097
2013-08-22,259.6757,259.7394,260.6889,259.5446
2013-08-23,262.0559,259.6761,262.3681,259.6761
2013-08-26,264.6048,262.057,265.3006,262.057
2013-08-27,266.2568,264.6051,266.9679,264.4197
2013-08-28,266.4621,266.2571,268.9968,265.7029
2013-08-29,264.9645,266.4624,266.4624,264.1454
2013-08-30,262.5888,264.8568,264.8568,262.2609
2013-09-02,262.5888,264.8568,264.8568,262.2609
2013-09-03,265.0228,262.59,265.7414,262.59
2013-09-04,262.2831,265.023,265.023,261.6703
2013-09-05,261.2402,262.2833,262.7645,260.4156
2013-09-06,263.2461,261.2405,263.3778,261.2405
2013-09-09,262.3816,263.2468,263.6034,262.0534
2013-09-10,260.2768,262.3818,262.3818,259.4891
2013-09-11,260.5457,260.3067,261.2278,259.8225
2013-09-12,261.5066,260.5458,261.5693,258.9763
2013-09-13,260.329,261.5068,261.5068,259.716
2013-09-16,259.4724,260.3295,260.8231,258.6072
2013-09-17,257.7152,259.4725,260.2847,257.3059
2013-09-18,259.5335,257.7152,260.5143,257.1185
2013-09-19,261.7008,259.5335,263.6947,259.5335
2013-09-20,258.2635,261.7009,261.7009,257.9802
2013-09-23,256.84,258.2637,258.2637,256.639
2013-09-24,255.3652,256.8401,257.0133,254.9146
2013-09-25,256.5573,255.3653,257.382,255.3653
2013-09-26,257.2909,256.5574,257.4456,255.9836
2013-09-27,257.6897,257.291,258.3154,256.8603
2013-09-30,255.8818,257.6901,257.6901,255.4645
2013-10-01,254.2131,255.8819,256.0432,253.2946
2013-10-02,256.1129,254.2132,256.5552,253.3433
2013-10-03,255.48,256.113,256.5924,255.261
2013-10-04,256.1837,255.48,256.4974,255.1538
2013-10-07,257.8863,256.1839,258.2338,255.414
2013-10-08,258.7148,257.8866,259.6463,257.8866
2013-10-09,256.4735,258.7151,258.7151,256.0511
2013-10-10,258.0198,256.4738,258.7745,256.4738
2013-10-11,257.2397,258.0201,258.0201,256.1462
2013-10-14,258.3251,257.2404,258.5512,257.2404
2013-10-15,257.1872,258.3254,258.5082,256.7205
2013-10-16,258.1897,257.1881,259.238,257.1881
2013-10-17,258.0625,258.1906,259.3896,257.6446
2013-10-18,259.0722,257.944,259.5312,257.8889
2013-10-21,257.9177,259.075,259.9215,257.8043
2013-10-22,257.9107,257.918,259.2239,257.3967
2013-10-23,255.8967,257.911,257.9847,255.8054
2013-10-24,256.0551,255.8969,256.6423,254.7794
2013-10-25,256.7051,256.0553,256.8479,255.1123
2013-10-28,255.4845,256.7059,256.7059,255.2252
2013-10-29,254.6495,255.4848,255.5884,254.2088
2013-10-30,254.9356,254.6498,255.6846,254.3944
2013-10-31,252.1034,254.9359,254.9359,252.0354
2013-11-01,249.363,252.1038,252.5674,249.2371
2013-11-04,248.02,249.3639,249.3639,247.8139
2013-11-05,247.1975,248.1105,248.3212,247.039
2013-11-06,247.6122,247.1979,248.628,247.1979
2013-11-07,246.9969,247.5984,248.3601,246.8956
2013-11-08,248.1395,246.9972,248.1721,246.3481
2013-11-11,248.6935,248.1405,248.967,247.9849
2013-11-12,247.8502,248.6368,249.4287,247.623
2013-11-13,247.2796,247.8507,248.5497,247.1604
2013-11-14,248.0792,247.2801,248.466,246.7898
2013-11-15,248.0513,248.0797,248.6716,247.6764
2013-11-18,246.4485,248.0528,248.3169,246.4057
2013-11-19,245.6183,246.449,246.8679,245.6183
2013-11-20,246.472,245.6188,246.6378,245.6188
2013-11-21,248.2101,246.4725,248.7676,246.0221
2013-11-22,249.2602,248.2106,249.6191,248.1157
2013-11-25,249.4288,249.2619,250.0708,248.0087
2013-11-26,249.303,249.4294,250.2065,248.4069
2013-11-27,248.743,249.3035,250.2116,248.596
2013-11-28,248.743,249.3035,250.2116,248.596
2013-11-29,250.0857,248.7441,250.9359,248.7441
2013-12-02,249.4262,250.1716,250.3154,248.5368
2013-12-03,250.0675,249.4268,250.4628,248.5674
2013-12-04,251.7614,250.068,252.4319,250.068
2013-12-05,252.1132,251.7619,252.4891,250.6323
2013-12-06,252.4276,252.1137,253.4514,251.7054
2013-12-09,253.6456,252.4292,254.102,252.4292
2013-12-10,254.729,253.6461,255.6673,253.6461
2013-12-11,255.8141,254.7295,255.8864,254.179
2013-12-12,254.3395,255.8146,256.1706,253.5019
2013-12-13,253.9054,254.34,254.34,253.391
2013-12-16,254.361,253.9069,255.0073,252.8363
2013-12-17,253.7617,254.3614,254.5568,253.0277
2013-12-18,253.7384,253.7621,254.6053,253.4226
2013-12-19,255.1547,253.7388,255.2907,253.1266
2013-12-20,256.8731,255.1552,257.184,255.078
2013-12-23,256.373,256.8745,257.6118,256.2908
2013-12-24,256.6729,256.3734,257.0297,256.085
2013-12-25,256.6729,256.3734,257.0297,256.085
2013-12-26,256.6698,256.6739,257.3146,256.2735
2013-12-27,256.9276,256.6703,257.6772,256.4009
2013-12-30,255.9755,256.8802,257.374,255.8434
2013-12-31,253.1865,255.9759,255.9759,253.0119
2014-01-01,253.1865,255.9759,255.9759,253.0119
2014-01-02,252.4845,253.1874,254.6144,252.4075
2014-01-03,251.4883,252.485,252.6632,251.0032
2014-01-06,251.7869,251.4897,252.337,251.4288
2014-01-07,251.4133,251.7873,252.7833,251.221
2014-01-08,249.0202,251.4137,251.8774,248.8246
2014-01-09,246.2951,249.0206,249.2277,246.0885
2014-01-10,248.9301,246.3345,249.3659,246.3345
2014-01-13,250.7045,248.9313,250.9641,248.9313
2014-01-14,251.276,250.7048,251.4847,250.1172
2014-01-15,251.494,251.2762,252.3149,250.5483
2014-01-16,251.972,251.4943,253.0188,251.4037
2014-01-17,252.0075,251.9695,252.3631,251.2968
2014-01-20,252.0075,251.9695,252.3631,251.2968
2014-01-21,251.5821,252.0085,252.2187,251.1276
2014-01-22,253.2392,251.5823,253.4241,251.5823
2014-01-23,253.6413,253.2395,255.5988,252.972
2014-01-24,255.7114,253.6416,256.0646,253.6416
2014-01-27,252.7171,255.7122,256.9973,252.292
2014-01-28,254.4689,252.7175,254.5999,252.7175
2014-01-29,256.8976,254.4693,257.0536,254.0554
2014-01-30,254.3629,256.898,256.898,254.3375
2014-01-31,253.9401,254.3633,254.3633,252.9332
2014-02-03,254.5079,253.9413,254.8609,252.9846
2014-02-04,258.4093,254.5081,258.4898,254.5081
2014-02-05,257.8725,258.4096,261.5653,257.5828
2014-02-06,257.8888,257.8728,261.0166,257.605
2014-02-07,258.6923,257.8891,259.2879,256.8816
2014-02-10,257.5442,258.6932,259.199,257.4305
2014-02-11,259.4361,257.5449,259.5764,257.5066
2014-02-12,260.4039,259.4368,261.5,259.3604
2014-02-13,261.9298,260.4045,261.9749,259.8511
2014-02-14,263.0793,261.9305,263.5554,261.9305
2014-02-17,263.0793,261.9305,263.5554,261.9305
2014-02-18,267.469,263.0821,267.5541,263.0821
2014-02-19,269.2326,267.4694,269.2538,267.0645
2014-02-20,268.5139,269.2329,269.2329,267.1645
2014-02-21,269.1877,268.5143,269.3037,267.8007
2014-02-24,269.6005,269.1888,270.7273,268.7321
2014-02-25,269.7446,269.6008,270.1214,268.1604
2014-02-26,268.7727,269.7449,269.7449,268.4693
2014-02-27,268.4715,268.773,269.8636,267.8515
2014-02-28,269.7739,268.4718,269.9325,267.4515
2014-03-03,272.5259,269.7749,273.4866,269.7749
2014-03-04,273.8003,272.5263,273.8321,270.9012
2014-03-05,273.1423,273.8007,274.135,272.6821
2014-03-06,275.3865,273.1427,275.4634,272.6653
2014-03-07,274.1342,275.3349,276.1304,273.6149
2014-03-10,272.5887,273.8906,273.8906,271.6882
2014-03-11,272.1892,272.5891,273.7649,271.6791
2014-03-12,271.9007,272.1896,272.2902,270.0654
2014-03-13,270.9947,271.9011,272.5018,270.4785
2014-03-14,271.6293,270.995,272.0122,270.2739
2014-03-17,270.0749,271.6305,272.1997,269.7653
2014-03-18,271.3339,270.0753,271.5712,269.4295
2014-03-19,271.6153,271.292,271.8726,269.6849
2014-03-20,268.3504,271.6156,271.6156,267.8756
2014-03-21,267.699,268.3508,268.8231,267.6114
2014-03-24,267.9751,267.8623,268.6869,267.1722
2014-03-25,269.1488,267.9755,269.7823,267.8261
2014-03-26,268.7052,269.1492,269.471,268.0857
2014-03-27,271.0408,268.7056,271.1663,268.222
2014-03-28,271.3287,271.0412,272.0231,270.9777
2014-03-31,270.8832,271.3298,271.333,268.6054
2014-04-01,269.204,270.8835,271.1077,269.0508
2014-04-02,268.614,269.2044,269.9921,268.2324
2014-04-03,270.3959,268.6144,270.4154,268.0651
2014-04-04,271.3327,270.3963,271.5554,270.1338
2014-04-07,271.0666,271.3337,272.218,270.3801
2014-04-08,273.9357,271.0669,273.9664,271.0669
2014-04-09,274.8134,273.936,275.3822,273.1334
2014-04-10,275.8411,274.8136,276.2198,274.5116
2014-04-11,274.6681,275.8413,275.9971,274.5979
2014-04-14,276.6184,274.6688,276.6507,274.6688
2014-04-15,275.5148,276.6187,276.6187,274.1585
2014-04-16,276.0029,275.5151,277.562,275.0936
2014-04-17,277.244,276.0032,277.3084,275.3053
2014-04-18,277.244,276.0032,277.3084,275.3053
2014-04-21,275.6989,277.2451,277.2451,275.2986
2014-04-22,276.6725,275.6991,277.0075,275.6868
2014-04-23,277.1187,276.6727,277.3994,276.3495
2014-04-24,278.1963,277.1189,278.6682,277.0068
2014-04-25,277.9828,278.1966,278.7708,277.6079
2014-04-28,277.5185,277.9835,279.1474,277.1313
2014-04-29,279.236,277.5187,279.236,277.0367
2014-04-30,277.4815,279.2362,279.2362,276.4662
2014-05-01,274.4223,277.4817,277.4817,274.2855
2014-05-02,275.2237,274.4225,275.6611,274.0481
2014-05-05,275.5151,275.2242,276.1201,275.2242
2014-05-06,276.2756,275.5152,276.7516,275.2534
2014-05-07,275.0415,276.2758,276.5505,274.5948
2014-05-08,274.4326,275.0417,275.6586,274.1009
2014-05-09,273.3861,274.4328,275.246,273.1981
2014-05-12,273.9733,273.1025,275.0201,273.1025
2014-05-13,274.4785,273.9734,274.9014,273.6072
2014-05-14,275.0934,274.4787,275.7217,274.275
2014-05-15,273.4456,275.0936,275.0936,273.0331
2014-05-16,272.3262,273.4458,273.9707,272.2154
2014-05-19,273.3039,272.3268,273.9772,272.1574
2014-05-20,273.064,273.3041,274.3688,272.836
2014-05-21,273.1441,273.0641,273.5734,272.4014
2014-05-22,273.0651,273.1443,274.8909,272.9062
2014-05-23,273.2904,273.0653,274.0123,272.8972
2014-05-26,273.2904,273.0653,274.0123,272.8972
2014-05-27,271.4403,273.2912,273.2912,271.3544
2014-05-28,271.4426,271.4405,271.9948,270.331
2014-05-29,271.3341,271.4429,271.7907,270.9162
2014-05-30,269.5049,271.3343,271.8546,269.4137
2014-06-02,269.8051,269.1394,270.3067,269.1394
2014-06-03,269.0134,269.8054,269.9266,268.4768
2014-06-04,268.4059,269.0137,269.3043,268.2905
2014-06-05,268.4071,268.4061,268.7248,267.6786
2014-06-06,269.268,268.4073,269.4178,268.069
2014-06-09,269.4361,269.2688,269.8487,269.2035
2014-06-10,268.4123,269.4363,269.6466,268.2562
2014-06-11,267.5044,268.4125,268.8521,267.4414
2014-06-12,270.4029,267.5046,270.4752,267.5032
2014-06-13,271.4022,270.3888,271.7306,270.3888
2014-06-16,271.2769,271.403,272.6006,271.0586
2014-06-17,271.1779,271.2772,271.4748,270.2211
2014-06-18,271.5954,271.1781,272.1044,270.9263
2014-06-19,274.4147,271.5957,274.6916,271.5097
2014-06-20,274.9921,274.4149,275.0923,274.0534
2014-06-23,274.1807,274.9929,276.247,273.8181
2014-06-24,274.5596,274.1809,274.7504,273.3705
2014-06-25,275.1369,274.5598,275.2072,273.7465
2014-06-26,274.6043,275.1371,275.5119,273.8781
2014-06-27,273.6486,274.6045,274.7474,273.3106
2014-06-30,271.1121,273.6492,273.6492,271.0648
2014-07-01,270.3178,271.1484,271.1944,269.6986
2014-07-02,270.4294,270.1137,270.589,269.6498
2014-07-03,270.2854,270.3391,270.4998,269.6479
2014-07-04,270.2854,270.3391,270.4998,269.6479
2014-07-07,267.1534,269.1473,269.2105,266.6904
2014-07-08,266.5539,267.0456,267.8459,266.2062
2014-07-09,264.9142,266.3681,266.8025,264.6615
2014-07-10,264.0954,264.693,265.5121,263.7193
2014-07-11,262.1765,263.9823,264.1767,261.6444
2014-07-14,262.1345,262.0657,262.2239,261.0184
2014-07-15,260.7529,261.9614,261.9704,259.8041
2014-07-16,261.3375,260.9953,262.2762,260.9494
2014-07-17,261.7624,261.2441,262.9985,260.6179
2014-07-18,260.3723,261.8415,261.999,260.1423
2014-07-21,260.5349,259.4754,260.6251,259.2833
2014-07-22,259.4022,260.7642,261.2513,259.3071
2014-07-23,260.1015,259.265,260.1479,259.1014
2014-07-24,259.8856,260.1997,261.6826,259.7466
2014-07-25,260.3996,260.0296,260.5338,259.0279
2014-07-28,260.4688,260.5351,261.16,260.0148
2014-07-29,259.0419,260.3406,260.7615,258.0224
2014-07-30,258.6846,258.7706,259.357,258.1059
2014-07-31,257.6011,258.2021,258.9545,257.5394
2014-08-01,255.9394,257.415,257.7755,255.8955
2014-08-04,257.6012,256.3942,258.0878,256.3224
2014-08-05,256.2178,257.3042,257.5794,255.7837
2014-08-06,258.209,256.5461,258.2965,255.8578
2014-08-07,257.2352,258.06,258.3963,256.9
2014-08-08,256.4304,257.154,257.7327,255.9469
2014-08-11,257.135,256.7917,257.3788,256.2785
2014-08-12,255.5099,256.761,257.212,255.2763
2014-08-13,254.2907,255.387,255.6277,253.9315
2014-08-14,253.045,253.7028,254.023,252.8752
2014-08-15,253.171,252.973,253.3195,251.9316
2014-08-18,252.0056,252.3781,252.6435,251.7642
2014-08-19,251.6999,252.0312,252.7152,251.4511
2014-08-20,252.2753,251.7051,252.6657,251.335
2014-08-21,252.7226,252.024,253.0122,251.5347
2014-08-22,252.5857,252.9782,253.3075,252.4695
2014-08-25,252.551,252.2596,253.0993,252.0701
2014-08-26,253.529,252.5697,253.9449,252.5309
2014-08-27,253.7721,253.7038,254.3599,252.9835
2014-08-28,254.4083,253.7557,254.8408,253.574
2014-08-29,254.9088,254.6588,255.1616,254.2256
2014-09-01,254.9088,254.6588,255.1616,254.2256
2014-09-02,252.3437,254.1208,254.6814,252.2786
2014-09-03,252.0898,252.6147,252.9446,251.2776
2014-09-04,251.0805,252.3894,252.9705,250.9237
2014-09-05,251.4417,251.4712,251.8642,250.685
2014-09-08,250.2156,251.6319,252.0925,249.8664
2014-09-09,248.6697,250.1485,250.185,248.5942
2014-09-10,246.9839,249.21,249.2145,246.7371
2014-09-11,244.9517,247.0663,247.1006,243.947
2014-09-12,244.287,245.2897,245.8032,243.702
2014-09-15,244.4043,243.4057,244.6501,243.205
2014-09-16,246.225,245.064,246.3869,243.8945
2014-09-17,245.7846,246.3106,246.5056,245.2815
2014-09-18,242.6469,244.7177,244.9656,242.5912
2014-09-19,240.6344,242.3976,242.6709,240.4368
2014-09-22,238.9031,239.433,239.57,238.0549
2014-09-23,238.8537,239.1964,240.4578,238.8204
2014-09-24,240.7267,238.8699,240.7931,238.5143
2014-09-25,239.825,240.4865,240.4865,238.7478
2014-09-26,240.0302,239.8565,240.5797,239.2453
2014-09-29,242.5273,239.5807,242.562,239.4204
2014-09-30,239.0387,242.2287,242.7379,238.8691
2014-10-01,238.7657,238.6686,240.5302,238.4011
2014-10-02,238.0825,239.0335,239.3705,237.0828
2014-10-03,237.6815,238.5132,238.9127,237.0232
2014-10-06,240.8322,237.6809,240.8623,237.4435
2014-10-07,241.385,240.8367,242.0434,240.0921
2014-10-08,239.2623,240.6363,240.6729,239.0429
2014-10-09,239.3222,240.4472,241.2593,239.2124
2014-10-10,238.0575,238.3317,239.3831,237.2889
2014-10-13,239.7416,238.0059,239.878,237.3348
2014-10-14,238.4612,239.4742,240.2158,238.371
2014-10-15,235.6304,238.0699,238.5356,235.3856
2014-10-16,236.7328,235.2629,237.4502,234.017
2014-10-17,236.5288,237.2442,237.3061,236.1373
2014-10-20,234.8387,236.039,236.525,234.028
2014-10-21,236.5753,234.937,236.6507,234.7486
2014-10-22,234.9348,236.3891,237.6985,234.8427
2014-10-23,236.117,234.4306,236.1693,234.3403
2014-10-24,234.7875,235.9282,236.2998,234.4744
2014-10-27,235.2978,234.1063,235.3431,233.0103
2014-10-28,237.1713,235.0652,237.2219,234.9354
2014-10-29,239.8217,237.5454,240.0793,237.3526
2014-10-30,237.5441,239.2212,239.377,237.0569
2014-10-31,237.1171,237.5594,237.8566,235.1225
2014-11-03,237.0895,237.2194,238.3538,236.8197
2014-11-04,234.5889,236.5373,236.7431,234.1108
2014-11-05,234.2327,234.551,234.5684,232.4322
2014-11-06,235.6221,234.3368,235.6295,233.2825
2014-11-07,236.9964,235.4196,237.5881,235.0575
2014-11-10,234.7014,238.0121,238.4788,234.6499
2014-11-11,236.7555,234.7627,236.9014,232.9838
2014-11-12,236.2851,236.3226,238.0669,236.031
2014-11-13,233.5037,236.0186,236.4121,233.4161
2014-11-14,235.3905,233.4927,235.802,232.3466
2014-11-17,236.5991,235.9448,236.6275,234.8676
2014-11-18,235.2028,235.941,237.0963,234.2935
2014-11-19,235.843,234.9499,237.0801,234.5402
2014-11-20,237.4817,235.4462,237.5338,235.3752
2014-11-21,237.8803,237.3358,239.1395,236.6825
2014-11-24,236.0897,236.695,237.3772,235.7801
2014-11-25,237.0278,235.9997,237.6226,235.8361
2014-11-26,236.6239,237.2858,237.6429,236.4606
2014-11-27,236.6239,237.2858,237.6429,236.4606
2014-11-28,227.4715,232.3686,232.4496,227.2913
2014-12-01,231.2015,224.5173,231.3057,223.6813
2014-12-02,226.6033,230.283,230.358,226.4659
2014-12-03,225.8986,226.7056,226.9926,225.3369
2014-12-04,225.971,226.1765,226.3738,225.2661
2014-12-05,225.9731,225.6944,226.2941,224.7616
2014-12-08,222.895,225.3459,225.5388,222.8244
2014-12-09,225.5569,222.7125,225.8129,222.4591
2014-12-10,223.3121,224.865,225.4237,222.8336
2014-12-11,222.9157,223.9398,224.4429,222.5506
2014-12-12,223.0923,222.8191,223.7917,222.515
2014-12-15,221.0953,223.7615,224.5212,220.9868
2014-12-16,218.0442,220.591,220.7043,217.6455
2014-12-17,219.2333,217.8875,220.4187,216.9759
2014-12-18,218.5708,219.4274,221.7139,218.5228
2014-12-19,218.8446,218.5598,219.3223,217.9678
2014-12-22,215.5475,218.6683,219.0438,215.4189
2014-12-23,216.7093,215.978,216.769,215.0762
2014-12-24,213.8206,216.6429,216.6668,213.4984
2014-12-25,213.8206,216.6429,216.6668,213.4984
2014-12-26,214.4679,214.564,215.0566,213.9435
2014-12-29,213.7177,215.3245,215.6178,213.1213
2014-12-30,213.698,214.0065,214.7449,212.9965
2014-12-31,210.1242,213.5987,213.6903,209.7586
2015-01-01,210.1242,213.5987,213.6903,209.7586
2015-01-02,209.1838,210.4993,210.8222,208.9834
2015-01-05,209.2079,209.8942,210.2622,208.9232
2015-01-06,209.6301,209.5902,210.3636,208.2195
2015-01-07,208.5078,209.5712,210.2589,207.846
2015-01-08,208.7322,208.8384,209.454,208.126
2015-01-09,208.7037,209.1515,209.4338,208.008
2015-01-12,205.2254,208.424,208.4735,205.1668
2015-01-13,204.0088,205.2987,205.3645,203.0789
2015-01-14,206.1411,202.3206,206.3805,201.3197
2015-01-15,204.8687,206.7635,210.7211,204.2402
2015-01-16,208.0682,205.0628,208.113,204.6068
2015-01-19,208.0682,205.0628,208.113,204.6068
2015-01-20,204.4294,205.5194,206.5137,204.1127
2015-01-21,206.5402,205.492,206.6813,205.3254
2015-01-22,204.6089,206.6449,207.4361,204.1823
2015-01-23,203.6881,205.1002,205.6815,203.3166
2015-01-26,202.9111,202.6839,204.0469,201.2326
2015-01-27,204.0716,202.7881,204.3534,202.4298
