Dates,BCOM Index_Last,BCOM Index_Open,BCOM Index_High,BCOM Index_Low
2013-12-17,126.0405,126.3384,126.4363,125.6759
2013-12-18,126.0287,126.0405,126.4593,125.871
2013-12-19,126.7319,126.0287,126.7995,125.7246
2013-12-20,127.5852,126.7319,127.7396,126.6936
2013-12-23,127.3361,127.5852,127.9514,127.2953
2013-12-24,127.4848,127.3361,127.6621,127.1928
2013-12-25,127.4848,127.3361,127.6621,127.1928
2013-12-26,127.4828,127.4848,127.8017,127.286
2013-12-27,127.6106,127.4828,127.9829,127.349
2013-12-30,127.1369,127.6106,127.8315,127.0714
2013-12-31,125.7515,127.1369,127.1369,125.6648
2014-01-01,125.7515,127.1369,127.1369,125.6648
2014-01-02,125.4024,125.7515,126.4602,125.3641
2014-01-03,124.9074,125.4024,125.4909,124.6661
2014-01-06,125.055,124.9538,125.3282,124.8771
2014-01-07,124.8693,125.055,125.5497,124.7728
2014-01-08,123.6805,124.8693,125.0995,123.5833
2014-01-09,122.3268,123.6805,123.7833,122.2242
2014-01-10,123.6354,122.3268,123.8518,122.3268
2014-01-13,124.5161,123.6354,124.645,123.6354
2014-01-14,124.7998,124.5161,124.9034,124.2243
2014-01-15,124.908,124.7998,125.3145,124.4382
2014-01-16,125.1452,124.908,125.6652,124.863
2014-01-17,125.1627,125.1452,125.3366,124.8097
2014-01-20,125.1627,125.1452,125.3366,124.8097
2014-01-21,124.951,125.1627,125.2672,124.7252
2014-01-22,125.7739,124.951,125.8657,124.951
2014-01-23,125.9735,125.7739,126.9457,125.641
2014-01-24,127.0015,125.9735,127.1769,125.9735
2014-01-27,125.5139,127.0015,127.6397,125.3028
2014-01-28,126.3838,125.5139,126.4488,125.5139
2014-01-29,127.5899,126.3838,127.6673,126.1782
2014-01-30,126.3308,127.5899,127.5899,126.3181
2014-01-31,126.1206,126.3308,126.3308,125.6205
2014-02-03,126.402,126.1206,126.5773,125.6454
2014-02-04,128.3395,126.402,128.3823,126.402
2014-02-05,128.0728,128.3395,129.9068,127.9289
2014-02-06,128.0807,128.0728,129.6342,127.9398
2014-02-07,128.4797,128.0807,128.7754,127.5803
2014-02-10,127.909,128.4797,128.7308,127.8525
2014-02-11,128.8483,127.909,128.9179,127.89
2014-02-12,129.3286,128.8483,129.873,128.8104
2014-02-13,130.0861,129.3286,130.1085,129.0537
2014-02-14,130.6566,130.0861,130.8931,130.0861
2014-02-17,130.6566,130.0861,130.8931,130.0861
2014-02-18,132.8354,130.6566,132.878,130.6566
2014-02-19,133.711,132.8354,133.7216,132.6343
2014-02-20,133.3539,133.711,133.711,132.6838
2014-02-21,133.6884,133.3539,133.7527,132.9995
2014-02-24,133.8928,133.6884,134.4524,133.4616
2014-02-25,133.9642,133.8928,134.1531,133.1774
2014-02-26,133.4814,133.9642,133.9642,133.3304
2014-02-27,133.3316,133.4814,134.023,133.0237
2014-02-28,133.9783,133.3316,134.057,132.8249
2014-03-03,135.3445,133.9783,135.8216,133.9783
2014-03-04,135.9772,135.3445,135.993,134.5375
2014-03-05,135.6503,135.9772,136.1432,135.4217
2014-03-06,136.7646,135.6503,136.8028,135.4132
2014-03-07,136.1425,136.7388,137.1339,135.8846
2014-03-10,135.3744,136.1425,136.1425,134.9272
2014-03-11,135.1758,135.3744,135.9583,134.9225
2014-03-12,135.0323,135.1758,135.2258,134.1209
2014-03-13,134.5822,135.0323,135.3306,134.3259
2014-03-14,134.8972,134.5822,135.0857,134.2241
2014-03-17,134.1247,134.8972,135.1799,133.9709
2014-03-18,134.7497,134.1247,134.8706,133.8039
2014-03-19,134.8893,134.7497,135.0171,133.9306
2014-03-20,133.2677,134.8893,134.8893,133.0319
2014-03-21,132.944,133.2677,133.5023,132.9005
2014-03-24,133.0806,133.0245,133.434,132.6818
2014-03-25,133.6633,133.0806,133.9779,133.0064
2014-03-26,133.4428,133.6633,133.8231,133.1382
2014-03-27,134.6025,133.4428,134.6648,133.2026
2014-03-28,134.7452,134.6025,135.0901,134.571
2014-03-31,134.5234,134.7452,134.7468,133.3923
2014-04-01,133.6894,134.5234,134.6345,133.6133
2014-04-02,133.3962,133.6894,134.0898,133.2049
2014-04-03,134.281,133.3962,134.2906,133.1235
2014-04-04,134.746,134.281,134.8566,134.1506
2014-04-07,134.6134,134.746,135.1852,134.2724
2014-04-08,136.0381,134.6134,136.0533,134.6134
2014-04-09,136.4738,136.0381,136.7563,135.6395
2014-04-10,136.9841,136.4738,137.1721,136.3238
2014-04-11,136.4015,136.9841,137.0614,136.3666
2014-04-14,137.3696,136.4154,137.3857,136.4154
2014-04-15,136.8214,137.3696,137.3696,136.1479
2014-04-16,137.0637,136.8214,137.838,136.6121
2014-04-17,137.6799,137.0637,137.7119,136.7171
2014-04-18,137.6799,137.0637,137.7119,136.7171
2014-04-21,136.9121,137.6799,137.6799,136.7133
2014-04-22,137.3954,136.9121,137.5618,136.9059
2014-04-23,137.6169,137.3954,137.7563,137.2349
2014-04-24,138.1519,137.6169,138.3863,137.5612
2014-04-25,138.0458,138.166,138.4371,137.8596
2014-04-28,137.8149,138.0458,138.6238,137.6226
2014-04-29,138.6677,137.8149,138.6677,137.5755
2014-04-30,137.7964,138.6677,138.6677,137.2902
2014-05-01,136.2771,137.7964,137.7964,136.2091
2014-05-02,136.675,136.2771,136.8922,136.0912
2014-05-05,136.8194,136.675,137.1199,136.675
2014-05-06,137.197,136.8194,137.4334,136.6894
2014-05-07,136.5841,137.197,137.3334,136.3623
2014-05-08,136.2816,136.5841,136.8904,136.1169
2014-05-09,135.7618,136.2816,136.6854,135.6685
2014-05-12,136.0531,135.7143,136.573,135.6558
2014-05-13,136.3039,136.0531,136.514,135.8712
2014-05-14,136.6092,136.3039,136.9212,136.2028
2014-05-15,135.7908,136.6092,136.6092,135.586
2014-05-16,135.2348,135.7908,136.0515,135.1798
2014-05-19,135.7201,135.2348,136.0544,135.1507
2014-05-20,135.6008,135.7201,136.2488,135.4876
2014-05-21,135.6405,135.6008,135.8537,135.2717
2014-05-22,135.6012,135.6405,136.5078,135.5223
2014-05-23,135.713,135.6012,136.0718,135.5177
2014-05-26,135.713,135.6012,136.0718,135.5177
2014-05-27,134.7938,135.713,135.713,134.7512
2014-05-28,134.7949,134.7938,135.0691,134.2417
2014-05-29,134.7409,134.7949,134.9676,134.5334
2014-05-30,133.8324,134.7409,134.9993,133.7872
2014-06-02,133.9812,133.6506,134.2303,133.6506
2014-06-03,133.5879,133.9812,134.0414,133.3214
2014-06-04,133.2861,133.6078,133.7322,133.2288
2014-06-05,133.2865,133.2861,133.4443,132.9248
2014-06-06,133.7139,133.2865,133.7936,133.1185
2014-06-09,133.797,133.7139,134.0019,133.6815
2014-06-10,133.2885,133.797,133.9014,133.211
2014-06-11,132.8375,133.2885,133.5068,132.8062
2014-06-12,134.2768,132.8375,134.3126,132.8368
2014-06-13,134.7728,134.2696,134.9359,134.2696
2014-06-16,134.7102,134.7728,135.3675,134.6018
2014-06-17,134.6609,134.7102,134.8077,134.1846
2014-06-18,134.8681,134.6609,135.1221,134.5358
2014-06-19,136.268,134.8681,136.4055,134.8254
2014-06-20,136.5546,136.268,136.6043,136.0884
2014-06-23,136.1513,136.5546,137.1773,135.9712
2014-06-24,136.3393,136.1513,136.4341,135.7488
2014-06-25,136.6259,136.3393,136.66,135.9354
2014-06-26,136.3613,136.6259,136.812,136.0009
2014-06-27,135.8867,136.3613,136.4323,135.7205
2014-06-30,134.6268,135.8867,135.8867,134.6033
2014-07-01,134.2322,134.6418,134.6663,133.9245
2014-07-02,134.2875,134.13,134.3698,133.8974
2014-07-03,134.2159,134.24,134.3218,133.9068
2014-07-04,134.2159,134.24,134.3218,133.9068
2014-07-07,132.66,133.6543,133.6837,132.4289
2014-07-08,132.3622,132.6062,132.9993,132.1954
2014-07-09,131.5479,132.2712,132.4882,131.4247
2014-07-10,131.1412,131.4323,131.8398,130.9539
2014-07-11,130.1882,131.0848,131.1814,129.9216
2014-07-14,130.167,130.1343,130.2097,129.6043
2014-07-15,129.4809,130.085,130.0854,129.0091
2014-07-16,129.771,129.5985,130.2334,129.5797
2014-07-17,129.982,129.726,130.6101,129.4113
2014-07-18,129.2916,130.0226,130.0994,129.1748
2014-07-21,129.3721,128.8433,129.4221,128.7515
2014-07-22,128.8095,129.4845,129.7263,128.7622
2014-07-23,129.1567,128.7427,129.175,128.662
2014-07-24,129.0494,129.2031,129.9427,128.9844
2014-07-25,129.3045,129.1185,129.3703,128.622
2014-07-28,129.3386,129.3718,129.6808,129.1126
2014-07-29,128.6299,129.2734,129.4839,128.1236
2014-07-30,128.4524,128.4968,128.7896,128.1717
2014-07-31,127.9143,128.2139,128.5881,127.8809
2014-08-01,127.089,127.827,128.0014,127.0642
2014-08-04,127.9139,127.3111,128.1575,127.2776
2014-08-05,127.2269,127.7646,127.903,127.0152
2014-08-06,128.2155,127.3929,128.26,127.0452
2014-08-07,127.7319,128.1423,128.308,127.5717
2014-08-08,127.3322,127.6899,127.9788,127.0934
2014-08-11,127.6818,127.5082,127.8099,127.2552
2014-08-12,126.8747,127.5025,127.7181,126.7439
2014-08-13,126.2692,126.823,126.935,126.093
2014-08-14,125.6506,125.9772,126.1438,125.5711
2014-08-15,125.7131,125.6147,125.7944,125.0983
2014-08-18,125.134,125.3178,125.4508,125.0093
2014-08-19,124.9821,125.137,125.4879,124.8575
2014-08-20,125.2677,124.9822,125.4685,124.8005
2014-08-21,125.4898,125.1442,125.6318,124.8973
2014-08-22,125.4217,125.6208,125.7801,125.3698
2014-08-25,125.4041,125.3766,125.6757,125.1643
2014-08-26,125.8897,125.4051,126.091,125.3941
2014-08-27,126.0103,125.9749,126.3094,125.6183
2014-08-28,126.3261,126.0004,126.5461,125.9157
2014-08-29,126.5745,126.4542,126.6976,126.2291
2014-09-01,126.5745,126.4542,126.6976,126.2291
2014-09-02,125.3004,126.1774,126.4611,125.2755
2014-09-03,125.1742,125.4339,125.5987,124.7671
2014-09-04,124.6729,125.3229,125.6154,124.5911
2014-09-05,124.8522,124.8702,125.0451,124.4795
2014-09-08,124.2431,124.9476,125.1751,124.0698
2014-09-09,123.4755,124.2146,124.2257,123.4334
2014-09-10,122.6383,123.7462,123.7462,122.5159
2014-09-11,121.6292,122.6806,122.6964,121.1281
2014-09-12,121.2991,121.7921,122.0489,121.0162
2014-09-15,121.3571,120.8646,121.4799,120.7641
2014-09-16,122.2611,121.6832,122.3414,121.107
2014-09-17,122.0424,122.3068,122.4018,121.7949
2014-09-18,120.4843,121.5154,121.6375,120.4562
2014-09-19,119.485,120.3619,120.4962,119.3955
2014-09-22,118.6252,118.8943,118.9579,118.2027
2014-09-23,118.6006,118.7691,119.3924,118.5838
2014-09-24,119.5306,118.6135,119.5839,118.4297
2014-09-25,119.0828,119.414,119.414,118.5452
2014-09-26,119.1847,119.0988,119.4588,118.8022
2014-09-29,120.4245,118.9651,120.4516,118.8843
2014-09-30,118.6922,120.2773,120.5314,118.6051
2014-10-01,118.5566,118.5069,119.4202,118.3798
2014-10-02,118.2173,118.6886,118.8557,117.7308
2014-10-03,118.0182,118.4298,118.6295,117.6944
2014-10-06,119.5825,118.0177,119.5968,117.901
2014-10-07,119.8569,119.5832,120.1733,119.2172
2014-10-08,118.8028,119.4839,119.5205,118.6921
2014-10-09,118.8325,119.3917,119.79,118.7774
2014-10-10,118.2045,118.3397,118.8631,117.8225
2014-10-13,119.0406,118.1774,119.104,117.8527
2014-10-14,118.4048,118.9092,119.2777,118.3607
2014-10-15,116.9992,118.2142,118.4417,116.882
2014-10-16,117.5465,116.8187,117.8698,116.1964
2014-10-17,117.4452,117.8004,117.8343,117.2508
2014-10-20,116.6059,117.2012,117.4466,116.2066
2014-10-21,117.4681,116.6506,117.5026,116.5587
2014-10-22,116.6535,117.3754,118.031,116.6102
2014-10-23,117.2404,116.399,117.2649,116.3582
2014-10-24,116.5802,117.1466,117.3296,116.4253
2014-10-27,116.8334,116.2431,116.8545,115.7011
2014-10-28,117.7636,116.7179,117.7815,116.6534
2014-10-29,119.0795,117.9485,119.2165,117.8531
2014-10-30,117.9486,118.7839,118.8587,117.6984
2014-10-31,117.7365,117.9586,118.1064,116.7527
2014-11-03,117.7226,117.7894,118.3508,117.5881
2014-11-04,116.4809,117.4495,117.5505,116.241
2014-11-05,116.3039,116.4657,116.4808,115.4073
2014-11-06,116.9938,116.3569,116.9968,115.8362
2014-11-07,117.6761,116.8983,117.9828,116.715
2014-11-10,116.5363,118.1797,118.4065,116.5096
2014-11-11,117.5562,116.5679,117.6262,115.6845
2014-11-12,117.3225,117.3422,118.216,117.1967
2014-11-13,115.9414,117.191,117.3915,115.8941
2014-11-14,116.8782,115.9371,117.0874,115.3634
2014-11-17,117.478,117.152,117.4926,116.6227
2014-11-18,116.7847,117.1512,117.7292,116.3303
2014-11-19,117.1025,116.6614,117.7116,116.4543
2014-11-20,117.916,116.9042,117.9457,116.8644
2014-11-21,118.1138,117.8415,118.7349,117.5167
2014-11-24,117.2245,117.5212,117.8581,117.073
2014-11-25,117.6903,117.1706,117.9807,117.0991
2014-11-26,117.4897,117.8176,118.0373,117.4132
2014-11-27,117.4897,117.8176,118.0373,117.4132
2014-11-28,112.9451,115.3768,115.416,112.8565
2014-12-01,114.797,111.4802,114.8366,111.0612
2014-12-02,112.5138,114.34,114.3803,112.4541
2014-12-03,112.1638,112.5653,112.7104,111.8883
2014-12-04,112.1997,112.3002,112.4024,111.842
2014-12-05,112.2006,112.0652,112.3637,111.6
2014-12-08,110.6721,111.8986,111.9857,110.6395
2014-12-09,111.9937,110.5832,112.1305,110.4571
2014-12-10,110.879,111.6447,111.9264,110.6424
2014-12-11,110.6821,111.1889,111.4507,110.5
2014-12-12,110.7697,110.6288,111.1126,110.4854
2014-12-15,109.7779,111.1041,111.4756,109.7173
2014-12-16,108.2629,109.5319,109.5825,108.0716
2014-12-17,108.8532,108.1862,109.4446,107.7274
2014-12-18,108.5242,108.9477,110.0844,108.5016
2014-12-19,108.66,108.5176,108.9012,108.2242
2014-12-22,107.0226,108.5628,108.7586,106.9416
2014-12-23,107.5993,107.2385,107.6289,106.7903
2014-12-24,106.1649,107.565,107.5771,106.0032
2014-12-25,106.1649,107.565,107.5771,106.0032
2014-12-26,106.4859,106.5289,106.7767,106.2268
2014-12-29,106.113,106.9132,107.0558,105.8119
2014-12-30,106.1031,106.2486,106.622,105.7551
2014-12-31,104.3285,106.0548,106.0991,104.147
2015-01-01,104.3285,106.0548,106.0991,104.147
2015-01-02,103.8614,104.5145,104.6814,103.7625
2015-01-05,103.873,104.2101,104.3957,103.7422
2015-01-06,104.0825,104.0639,104.436,103.387
2015-01-07,103.5252,104.0556,104.4013,103.1933
2015-01-08,103.6365,103.6904,103.9883,103.3453
2015-01-09,103.6223,103.8437,103.9951,103.2831
2015-01-12,101.895,103.4818,103.5086,101.8691
2015-01-13,101.2909,101.9287,101.964,100.8291
2015-01-14,102.3496,100.4486,102.4468,99.9516
2015-01-15,101.7177,102.6653,104.5985,101.4079
2015-01-16,103.3062,101.8248,103.3272,101.5899
2015-01-19,103.3062,101.8248,103.3272,101.5899
2015-01-20,101.4993,102.0419,102.5307,101.3569
2015-01-21,102.5472,102.0265,102.6021,101.9433
2015-01-22,101.5883,102.6119,102.9876,101.3729
2015-01-23,101.131,101.8299,102.1207,100.9507
2015-01-26,100.745,100.6493,101.3039,99.9137
2015-01-27,101.3211,100.687,101.4659,100.4998
2015-01-28,100.2513,100.8505,101.0175,100.1083
2015-01-29,98.7629,100.1424,100.1701,98.2747
2015-01-30,100.8413,98.6845,100.8462,98.5473
2015-02-02,101.3224,100.0853,101.9237,99.8801
2015-02-03,104.0163,101.7116,104.5795,101.683
2015-02-04,101.6108,104.0194,104.0489,101.366
2015-02-05,102.4819,101.8874,103.1181,101.1396
2015-02-06,102.6488,103.0311,103.7366,102.3188
2015-02-09,103.5666,103.1751,103.9987,102.8944
2015-02-10,102.1225,103.3147,103.4606,102.0296
2015-02-11,101.6249,102.3315,102.5996,101.1374
2015-02-12,103.0098,101.7933,103.0814,101.6972
2015-02-13,104.472,103.1593,104.5215,103.1593
2015-02-16,104.472,103.1593,104.5215,103.1593
2015-02-17,103.9821,104.6844,104.7568,102.7745
2015-02-18,103.21,103.9932,104.0748,102.9448
2015-02-19,103.2202,102.9563,103.4981,101.9971
2015-02-20,102.7283,103.2309,103.7213,102.6929
2015-02-23,101.7313,102.9734,103.0931,101.652
2015-02-24,101.9664,101.8605,103.015,101.3657
2015-02-25,102.7864,102.1428,102.831,101.8881
2015-02-26,102.1028,102.914,103.8075,101.9599
2015-02-27,103.4379,102.2493,103.4579,102.2443
2015-03-02,101.8861,103.4115,103.5126,101.8475
2015-03-03,102.0982,101.8631,102.5083,101.6758
2015-03-04,102.0542,102.0903,102.1879,101.1348
2015-03-05,101.6979,102.1765,102.4606,101.5254
2015-03-06,100.7694,101.8728,101.9181,100.3421
2015-03-09,100.3442,100.4514,101.0172,100.2982
2015-03-10,99.1358,100.3832,100.4288,98.9177
2015-03-11,99.3781,99.6067,99.6299,98.8903
2015-03-12,98.9953,99.4689,100.2501,98.8164
2015-03-13,97.5777,99.3706,99.4085,97.553
2015-03-16,97.3299,97.4758,97.7958,96.4714
2015-03-17,96.9626,97.4827,97.6109,96.4448
2015-03-18,98.1868,96.943,98.2397,96.2058
2015-03-19,97.9882,98.7435,98.7951,97.5255
2015-03-20,99.5455,98.1955,99.7166,97.8873
2015-03-23,100.1287,99.1401,100.1844,98.9947
2015-03-24,100.0038,100.0153,100.5995,99.7185
2015-03-25,100.3086,99.8956,100.5725,99.4563
2015-03-26,101.0461,100.5663,102.3192,100.4431
2015-03-27,99.3652,100.5564,100.7014,99.3371
2015-03-30,99.2875,99.1741,99.5505,98.6915
2015-03-31,98.123,98.91159999999999,99.3573,98.08
2015-04-01,99.8963,98.3513,100.116,98.0407
2015-04-02,99.6875,99.4558,99.9007,98.8621
2015-04-03,99.6875,99.4558,99.9007,98.8621
2015-04-06,100.9518,100.3874,101.1684,100.0811
2015-04-07,101.3824,100.826,101.4584,100.356
2015-04-08,99.2247,100.9177,100.9804,99.2034
2015-04-09,98.797,99.2907,99.8784,98.7224
2015-04-10,99.4714,98.9172,99.8377,98.7961
2015-04-13,99.0605,99.4687,99.9985,99.0305
2015-04-14,99.6698,99.2825,99.9008,98.8937
2015-04-15,101.4433,99.7941,101.4948,99.6868
2015-04-16,102.31,101.4232,102.5454,101.1909
2015-04-17,101.819,101.9531,102.5223,101.6471
2015-04-20,101.1654,102.1292,102.2825,100.8536
2015-04-21,100.7391,101.0692,101.2312,100.583
2015-04-22,100.6419,100.4517,100.9932,100.2585
2015-04-23,101.6138,100.8081,102.0324,100.3848
2015-04-24,101.5906,101.5605,102.0948,101.2977
2015-04-27,101.765,101.5655,102.0363,101.362
2015-04-28,102.061,101.2803,102.3711,101.1953
2015-04-29,103.0634,101.8147,103.2828,101.5345
2015-04-30,103.7471,102.8853,103.8027,102.646
2015-05-01,103.3993,103.6401,103.7611,102.8397
2015-05-04,103.6961,103.3182,103.7798,103.2842
2015-05-05,104.7285,103.5958,104.9545,103.4345
2015-05-06,104.562,104.9046,105.7063,104.3865
2015-05-07,103.1043,104.1539,104.6454,102.9536
2015-05-08,104.0993,103.0586,104.1218,102.8417
2015-05-11,103.3951,104.0724,104.2837,103.1977
2015-05-12,104.6512,103.2495,105.0016,103.1655
2015-05-13,104.9837,104.7669,105.416,104.6292
2015-05-14,105.4938,104.7972,105.5125,104.7077
2015-05-15,105.3453,105.4528,105.5269,104.5551
2015-05-18,105.088,105.3272,105.9407,104.9167
2015-05-19,102.8047,104.9282,105.0408,102.7932
2015-05-20,102.9428,103.0283,103.2564,102.6461
2015-05-21,103.7503,103.091,104.1204,103.091
2015-05-22,102.5038,103.794,103.9643,102.4707
2015-05-25,102.5038,103.794,103.9643,102.4707
2015-05-26,100.772,102.6241,102.7858,100.5608
2015-05-27,100.0014,100.953,101.2682,99.9342
2015-05-28,100.1561,100.3257,100.5894,99.5219
2015-05-29,100.9465,100.4778,101.0701,100.0709
2015-06-01,101.0561,100.6221,101.3784,100.4129
2015-06-02,102.0676,100.9962,102.0896,100.9962
2015-06-03,100.9914,101.9967,102.0006,100.8146
2015-06-04,100.0515,100.8722,101.0004,99.9179
2015-06-05,100.2458,100.0097,100.3621,99.0768
2015-06-08,100.6041,100.3952,100.7005,100.213
2015-06-09,102.1749,100.7601,102.2705,100.6882
2015-06-10,102.712,102.2767,103.453,102.2694
2015-06-11,101.4942,102.6285,102.6675,101.284
2015-06-12,100.5809,101.3746,101.3746,100.5561
2015-06-15,100.2693,100.4937,100.5232,99.7453
2015-06-16,100.5206,100.5282,100.732,99.8645
2015-06-17,100.523,100.7969,101.5336,99.9389
2015-06-18,100.6035,100.5886,101.3199,100.3725
2015-06-19,99.8353,100.452,100.5716,99.4246
2015-06-22,100.0458,99.5683,100.0827,99.1874
2015-06-23,100.7234,100.3893,100.8621,99.9666
2015-06-24,100.468,100.6897,101.1304,100.3352
2015-06-25,100.9008,100.4638,100.9424,100.2233
2015-06-26,101.1317,101.0089,101.3652,100.7061
2015-06-29,100.7349,100.917,101.129,100.2225
2015-06-30,102.6892,100.5716,102.8037,100.2759
2015-07-01,101.6029,102.348,102.581,101.2948
2015-07-02,101.8648,101.7345,102.5355,101.6097
2015-07-03,101.8648,101.7345,102.5355,101.6097
2015-07-06,99.1078,100.4651,100.4651,99.0694
2015-07-07,97.5994,99.2667,99.2934,96.4849
2015-07-08,97.8443,97.3591,98.5381,96.8069
2015-07-09,99.0382,98.0359,99.3838,98.0155
2015-07-10,99.3342,99.0674,99.9003,98.98
2015-07-13,99.5776,98.867,99.9822,98.4271
2015-07-14,99.4037,99.3769,99.6426,98.8946
2015-07-15,98.4829,99.565,99.5916,98.2924
2015-07-16,98.0791,98.6933,98.9364,98.0718
2015-07-17,97.5677,98.0864,98.1363,97.1083
2015-07-20,96.2029,96.6571,97.0439,96.0764
2015-07-21,96.3599,96.1374,96.8769,96.0781
2015-07-22,95.3199,96.0061,96.0123,95.2578
2015-07-23,94.3904,95.2873,95.7941,94.3071
2015-07-24,93.2871,94.1414,94.3622,93.188
2015-07-27,92.1493,92.9947,93.2078,92.1232
2015-07-28,92.8979,92.001,93.166,91.8652
2015-07-29,93.045,92.9849,93.4883,92.5192
2015-07-30,92.6245,93.239,93.3647,92.5069
2015-07-31,91.7827,92.5852,93.0468,91.6714
2015-08-03,90.4331,91.4864,91.6002,90.3686
2015-08-04,91.1156,90.6359,91.3749,90.5701
2015-08-05,90.8273,91.176,91.67,90.6677
2015-08-06,90.5323,90.7384,90.7761,90.3043
2015-08-07,90.4799,90.4926,90.8011,90.1331
2015-08-10,92.6227,90.6273,92.6283,90.5938
2015-08-11,91.1178,92.0021,92.5588,90.7559
2015-08-12,90.8315,90.8315,91.9616,90.3159
2015-08-13,90.4538,90.7953,91.1357,90.2145
2015-08-14,90.3553,90.3408,90.7554,90.2157
2015-08-17,89.8147,89.9955,90.2668,89.7892
2015-08-18,89.2938,89.809,89.8106,88.7874
2015-08-19,88.5264,89.2461,89.5648,88.3128
2015-08-20,89.2297,88.5222,89.5025,88.2593
2015-08-21,87.8048,89.0635,89.1117,87.5527
2015-08-24,85.8531,86.9499,86.9754,85.172
2015-08-25,86.2752,86.2269,87.2404,85.82
2015-08-26,85.1383,86.066,86.2926,85.1001
2015-08-27,87.7216,85.8937,87.7527,85.6971
2015-08-28,89.3579,88.0276,89.7285,87.4988
2015-08-31,90.9328,88.7299,90.9707,87.8243
2015-09-01,88.738,90.0607,90.6619,88.6609
2015-09-02,88.9281,88.2975,89.2908,87.6131
2015-09-03,89.4195,88.6756,90.2272,88.6007
2015-09-04,88.4894,89.2043,89.5081,88.4566
2015-09-07,88.4894,89.2043,89.5081,88.4566
2015-09-08,89.3503,88.0817,89.4867,87.8797
2015-09-09,88.2201,89.3506,89.7125,88.1955
2015-09-10,89.1462,88.2758,89.2711,87.9485
2015-09-11,88.9268,89.1157,89.2039,87.8844
2015-09-14,88.5721,89.3131,89.3186,88.3493
2015-09-15,88.571,88.8393,88.893,88.395
2015-09-16,89.4589,88.6279,89.8141,88.4953
2015-09-17,89.0314,89.4064,89.6385,88.7425
2015-09-18,87.7272,89.1225,89.6162,87.6065
2015-09-21,88.5615,87.5457,88.5703,87.5101
2015-09-22,87.6693,88.2613,88.3255,87.0671
2015-09-23,87.186,87.5598,88.5473,87.1638
2015-09-24,87.8704,87.4397,87.9155,86.8222
2015-09-25,88.4942,87.9024,88.5437,87.8229
2015-09-28,87.3344,88.4051,88.5289,87.2544
2015-09-29,87.5618,87.306,87.8894,87.0947
2015-09-30,87.8214,87.4181,88.4659,87.3941
2015-10-01,87.1305,88.063,88.7473,87.1222
2015-10-02,87.8914,87.3168,88.0113,86.7548
2015-10-05,88.8007,88.1636,89.0196,88.1422
2015-10-06,90.2675,88.7535,90.3887,88.4349
2015-10-07,90.1089,90.4076,91.2555,90.0009
2015-10-08,90.3452,89.9055,90.5544,89.5961
2015-10-09,91.0084,90.4596,91.9434,90.4524
2015-10-12,90.0524,91.2318,91.6817,90.0375
2015-10-13,89.9819,90.1055,90.5784,89.6011
2015-10-14,90.1376,89.9565,90.3659,89.6517
2015-10-15,89.839,90.1764,90.3374,89.3905
2015-10-16,89.7835,89.9487,89.9651,89.114
2015-10-19,88.5192,89.512,89.634,88.5075
2015-10-20,88.829,88.5528,89.1036,88.3785
2015-10-21,88.1843,88.7048,88.7817,87.8055
2015-10-22,88.1748,88.2791,88.9872,88.0316
2015-10-23,87.4464,88.2433,88.7423,87.2514
2015-10-26,86.9614,87.4303,87.5966,86.9392
2015-10-27,86.6234,86.927,87.0906,86.4893
2015-10-28,87.642,86.6341,87.7589,86.4735
2015-10-29,86.8672,87.3111,87.5887,86.7337
2015-10-30,87.4289,86.8363,87.6345,86.6797
2015-11-02,86.8684,87.2331,87.3112,86.6217
2015-11-03,87.693,87.0107,87.9033,86.8082
2015-11-04,86.5148,87.8365,88.1274,86.5007
2015-11-05,85.826,86.6582,86.661,85.7952
2015-11-06,85.2346,85.9917,86.1793,84.9074
2015-11-09,84.2369,85.4989,85.6307,84.1822
2015-11-10,84.0446,84.351,84.5584,83.8664
2015-11-11,83.618,84.0312,84.3777,83.4922
2015-11-12,82.8691,83.7841,83.9015,82.6877
2015-11-13,82.4332,82.9503,83.2058,82.2446
2015-11-16,82.4601,82.8778,82.9174,81.7033
2015-11-17,81.7422,82.1214,82.421,81.6629
2015-11-18,81.5672,81.7242,82.2281,81.1246
2015-11-19,81.7412,81.6782,82.1278,81.2684
2015-11-20,81.4234,81.768,82.1156,81.3847
2015-11-23,81.4999,80.66,81.752,80.1942
2015-11-24,82.1446,81.404,82.564,81.3891
2015-11-25,82.2684,82.2769,82.3643,81.4211
2015-11-26,82.2684,82.2769,82.3643,81.4211
2015-11-27,81.0962,82.0454,82.0532,81.0762
2015-11-30,81.0781,81.0571,81.6329,81.0012
2015-12-01,81.7533,81.4159,81.8789,81.1305
2015-12-02,80.3708,81.6911,81.7293,80.3239
2015-12-03,81.2978,80.3475,81.6767,80.2337
2015-12-04,81.7016,81.3844,81.9386,81.0211
2015-12-07,79.5064,81.4476,81.6073,79.4729
2015-12-08,79.169,79.5226,79.7122,78.7206
2015-12-09,79.2466,79.4304,80.1835,78.7943
2015-12-10,79.1544,79.3774,79.4822,78.8363
2015-12-11,78.4224,78.8147,79.2837,78.3612
2015-12-14,77.9609,78.236,78.2787,77.1828
2015-12-15,77.5781,77.897,78.2358,77.4178
2015-12-16,77.0807,77.6052,77.8798,76.8754
2015-12-17,76.6045,76.9232,76.9969,76.1606
2015-12-18,77.4523,76.615,78.0065,76.5906
